Time(ps) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
8.0885e+03 -8.0522e-01 -6.1350e-02 -7.5595e-32 -7.9216e-32 0.0000e+00 0.0000e+00
8.4737e+03 -4.4456e-01 2.5916e-02 -7.8904e-31 -9.0170e-31 0.0000e+00 0.0000e+00
8.8588e+03 2.4914e-01 2.0275e-01 1.0841e-30 -3.2802e-31 0.0000e+00 0.0000e+00
9.2440e+03 7.5313e-01 3.9043e-01 1.5582e-28 1.5293e-28 0.0000e+00 0.0000e+00
9.6292e+03 7.3835e-01 4.5225e-01 2.6559e-27 2.8579e-27 1.4758e-32 -1.4758e-32
1.0014e+04 3.5899e-01 2.9983e-01 2.7991e-26 3.2203e-26 5.4131e-31 -5.3620e-31
1.0399e+04 -5.0890e-03 -1.2312e-02 2.0935e-25 2.5997e-25 8.5470e-30 -8.3606e-30
1.0785e+04 -1.4648e-01 -3.0454e-01 1.0903e-24 1.5245e-24 5.1614e-29 -4.8710e-29
1.1170e+04 -1.1582e-01 -4.0054e-01 2.9013e-24 5.6452e-24 -6.5104e-28 6.6758e-28
1.1555e+04 -4.5664e-02 -2.5779e-01 -1.2180e-23 -4.7784e-25 -2.1367e-26 2.1126e-26
1.1940e+04 -5.4309e-03 8.0763e-03 -2.2295e-22 -2.0833e-22 -3.1441e-25 3.0697e-25
1.2325e+04 4.5295e-03 2.1680e-01 -1.7482e-21 -2.0308e-21 -3.2165e-24 3.1099e-24
1.2710e+04 3.1093e-03 2.5247e-01 -9.7670e-21 -1.3078e-20 -2.4882e-23 2.3820e-23
1.3096e+04 9.6454e-04 1.3000e-01 -4.2123e-20 -6.5314e-20 -1.4518e-22 1.3725e-22
1.3481e+04 1.3162e-04 -3.8604e-02 -1.3796e-19 -2.6146e-19 -5.6609e-22 5.2236e-22
1.3866e+04 -1.9193e-05 -1.3749e-01 -2.8751e-19 -8.1342e-19 -3.5583e-22 2.0783e-22
1.4251e+04 -1.4185e-05 -1.2408e-01 1.3365e-19 -1.6304e-18 1.7039e-20 -1.6899e-20
1.4636e+04 -3.4559e-06 -3.9361e-02 4.9963e-18 8.9177e-19 1.8432e-19 -1.7751e-19
1.5021e+04 -4.1691e-07 4.1172e-02 3.0813e-17 2.9228e-17 1.2787e-18 -1.2155e-18
1.5407e+04 2.2335e-09 6.7858e-02 1.3430e-16 1.8317e-16 6.9230e-18 -6.5201e-18
1.5792e+04 1.0793e-08 4.2678e-02 4.7991e-16 8.2961e-16 3.0653e-17 -2.8636e-17
1.6177e+04 2.1180e-09 1.2678e-03 1.4750e-15 3.1425e-15 1.1041e-16 -1.0229e-16
1.6562e+04 2.0749e-10 -2.3352e-02 3.9692e-15 1.0455e-14 3.0031e-16 -2.7489e-16
1.6947e+04 6.0095e-12 -2.2904e-02 9.3516e-15 3.1203e-14 4.0294e-16 -3.5239e-16
1.7332e+04 -1.3084e-12 -9.6549e-03 1.8872e-14 8.4172e-14 -1.7008e-15 1.6647e-15
1.7718e+04 -2.2217e-13 1.7775e-03 3.0197e-14 2.0467e-13 -1.7489e-14 1.6511e-14
1.8103e+04 -1.7133e-14 6.6600e-03 2.6193e-14 4.4103e-13 -9.5034e-14 8.8988e-14
1.8488e+04 -5.7775e-16 8.1199e-03 -5.5483e-14 8.0185e-13 -4.0467e-13 3.7762e-13
1.8873e+04 2.1910e-17 8.3555e-03 -3.9625e-13 1.0371e-12 -1.4731e-12 1.3725e-12
1.9258e+04 3.9617e-18 5.0508e-03 -1.4626e-12 -4.6977e-14 -4.7337e-12 4.4077e-12
1.9643e+04 2.3986e-19 -3.7559e-03 -4.3571e-12 -6.4292e-12 -1.3585e-11 1.2647e-11
2.0029e+04 7.1791e-21 -1.3758e-02 -1.1520e-11 -2.9324e-11 -3.4779e-11 3.2369e-11
2.0414e+04 -1.2921e-23 -1.5940e-02 -2.8055e-11 -9.7033e-11 -7.8139e-11 7.2657e-11
2.0799e+04 -1.1792e-23 -5.3056e-03 -6.4090e-11 -2.7513e-10 -1.4673e-10 1.3604e-10
2.1184e+04 -5.7435e-25 1.2218e-02 -1.3865e-10 -7.0486e-10 -1.9415e-10 1.7805e-10
2.1569e+04 -1.3981e-26 2.2897e-02 -2.8544e-10 -1.6709e-09 8.9225e-12 -1.8657e-11
2.1954e+04 -9.8508e-29 1.6737e-02 -5.6032e-10 -3.7121e-09 1.2244e-09 -1.1727e-09
2.2340e+04 5.6031e-30 -2.9325e-03 -1.0488e-09 -7.7858e-09 5.5494e-09 -5.2538e-09
2.2725e+04 2.3540e-31 -2.1167e-02 -1.8688e-09 -1.5486e-08 1.8061e-08 -1.7007e-08
2.3110e+04 4.5125e-33 -2.3572e-02 -3.1607e-09 -2.9282e-08 4.9816e-08 -4.6707e-08
2.3495e+04 3.7598e-35 -8.3890e-03 -5.0485e-09 -5.2678e-08 1.2268e-07 -1.1452e-07
2.3880e+04 -3.7064e-37 1.2123e-02 -7.5529e-09 -9.0097e-08 2.7588e-07 -2.5628e-07
2.4265e+04 -1.6407e-38 2.2080e-02 -1.0427e-08 -1.4610e-07 5.7256e-07 -5.2890e-07
2.4651e+04 -2.4686e-40 1.4919e-02 -1.2887e-08 -2.2332e-07 1.1015e-06 -1.0108e-06
2.5036e+04 -1.8330e-42 -2.1146e-03 -1.3192e-08 -3.1821e-07 1.9637e-06 -1.7872e-06
2.5421e+04 1.0392e-45 -1.5048e-02 -8.0544e-09 -4.1331e-07 3.2260e-06 -2.9052e-06
2.5806e+04 1.9102e-46 -1.4931e-02 8.1543e-09 -4.6465e-07 4.8186e-06 -4.2753e-06
2.6191e+04 2.3095e-48 -4.1058e-03 4.4401e-08 -3.8269e-07 6.3472e-06 -5.4973e-06
2.6576e+04 1.3968e-50 7.4317e-03 1.1413e-07 -5.8141e-09 6.8050e-06 -5.5963e-06
2.6962e+04 2.3919e-53 1.1137e-02 2.3637e-07 9.3356e-07 4.1927e-06 -2.6860e-06
2.7347e+04 -3.5576e-55 6.1848e-03 4.3655e-07 2.8481e-06 -4.8798e-06 6.3677e-06
2.7732e+04 -3.6985e-57 -1.6747e-03 7.4648e-07 6.3344e-06 -2.5455e-05 2.6127e-05
2.8117e+04 -1.7624e-59 -6.2016e-03 1.2029e-06 1.2203e-05 -6.4090e-05 6.2355e-05
2.8502e+04 -3.6273e-62 -5.5303e-03 1.8438e-06 2.1484e-05 -1.2799e-04 1.2107e-04
2.8887e+04 9.2917e-65 -2.0740e-03 2.7023e-06 3.5393e-05 -2.2307e-04 2.0661e-04
2.9273e+04 1.0075e-66 1.0299e-03 3.7976e-06 5.5234e-05 -3.5080e-04 3.1855e-04
2.9658e+04 3.7675e-69 2.6894e-03 5.1237e-06 8.2225e-05 -5.0407e-04 4.4788e-04
3.0043e+04 6.9394e-72 3.4725e-03 6.6377e-06 1.1723e-04 -6.6290e-04 5.7330e-04
3.0428e+04 -1.1898e-75 3.5415e-03 8.2494e-06 1.6039e-04 -7.9159e-04 6.5920e-04
3.0813e+04 -4.5882e-77 1.9462e-03 9.8151e-06 2.1071e-04 -8.3945e-04 6.5739e-04
3.1198e+04 -1.3770e-79 -1.7669e-03 1.1137e-05 2.6560e-04 -7.4719e-04 5.1450e-04
3.1584e+04 -2.0693e-82 -5.7622e-03 1.1972e-05 3.2047e-04 -4.6040e-04 1.8579e-04
3.1969e+04 -8.6025e-86 -6.6100e-03 1.2045e-05 3.6850e-04 5.0811e-05 -3.4572e-04
3.2354e+04 3.3490e-88 -2.4391e-03 1.1072e-05 4.0070e-04 7.6950e-04 -1.0488e-03
3.2739e+04 8.6166e-91 4.5073e-03 8.7953e-06 4.0640e-04 1.6135e-03 -1.8292e-03
3.3124e+04 1.0207e-93 8.9292e-03 5.0252e-06 3.7420e-04 2.4299e-03 -2.5275e-03
3.3509e+04 5.1882e-97 6.8035e-03 -3.0150e-07 2.9355e-04 3.0096e-03 -2.9383e-03
3.3895e+04 -3.4521e-100 -7.8034e-04 -7.0543e-06 1.5680e-04 3.1279e-03 -2.8527e-03
3.4280e+04 -9.1743e-103 -8.0280e-03 -1.4844e-05 -3.8536e-05 2.6059e-03 -2.1199e-03
3.4665e+04 -8.5258e-106 -9.1113e-03 -2.2986e-05 -2.8747e-04 1.3818e-03 -7.1637e-04
3.5050e+04 -3.8954e-109 -3.1315e-03 -3.0515e-05 -5.7582e-04 -4.2893e-04 1.1992e-03
3.5435e+04 1.9638e-113 5.0468e-03 -3.6289e-05 -8.7951e-04 -2.5102e-03 3.2694e-03
3.5820e+04 1.6342e-115 8.8871e-03 -3.9171e-05 -1.1653e-03 -4.3796e-03 4.9823e-03
3.6206e+04 1.2175e-118 5.6203e-03 -3.8266e-05 -1.3935e-03 -5.4891e-03 5.7836e-03
3.6591e+04 4.5457e-122 -1.6744e-03 -3.3143e-05 -1.5220e-03 -5.3794e-03 5.2437e-03
3.6976e+04 4.5822e-126 -6.9670e-03 -2.3983e-05 -1.5128e-03 -3.8506e-03 3.2380e-03
3.7361e+04 -4.6743e-129 -6.3933e-03 -1.1572e-05 -1.3383e-03 -1.0936e-03 7.4426e-05
3.7746e+04 -2.9767e-132 -1.1192e-03 2.8364e-06 -9.8849e-04 2.2795e-03 -3.4988e-03
3.8131e+04 -8.7653e-136 4.2136e-03 1.7759e-05 -4.7648e-04 5.3458e-03 -6.4487e-03
3.8517e+04 -1.1001e-139 5.6490e-03 3.1710e-05 1.5851e-04 7.1214e-03 -7.7630e-03
3.8902e+04 1.9007e-143 2.8841e-03 4.3320e-05 8.5173e-04 6.8916e-03 -6.8219e-03
3.9287e+04 1.2387e-146 -1.2179e-03 5.1319e-05 1.5180e-03 4.5113e-03 -3.6943e-03
3.9672e+04 2.8610e-150 -3.5377e-03 5.4438e-05 2.0617e-03 5.4965e-04 7.8253e-04
4.0057e+04 3.2422e-154 -3.1196e-03 5.1377e-05 2.3906e-03 -3.8120e-03 5.2191e-03
4.0442e+04 -4.7088e-159 -1.1909e-03 4.1037e-05 2.4322e-03 -7.1344e-03 8.1382e-03
4.0828e+04 -8.6301e-162 5.9101e-04 2.3108e-05 2.1500e-03 -8.2228e-03 8.5188e-03
4.1213e+04 -1.5963e-165 1.5804e-03 -1.1182e-06 1.5551e-03 -6.5936e-03 6.1906e-03
4.1598e+04 -1.4807e-169 2.0174e-03 -2.8085e-05 7.1190e-04 -2.7059e-03 1.9001e-03
4.1983e+04 -3.6145e-174 1.9980e-03 -5.2030e-05 -2.6711e-04 2.1568e-03 -2.9776e-03
4.2368e+04 9.6728e-178 1.0775e-03 -6.6218e-05 -1.2363e-03 6.3304e-03 -6.9421e-03
4.2753e+04 1.5249e-181 -9.3876e-04 -6.5276e-05 -2.0407e-03 8.3705e-03 -8.8493e-03
4.3139e+04 1.1162e-185 -3.0721e-03 -4.7895e-05 -2.5433e-03 7.5721e-03 -8.1846e-03
4.3524e+04 3.4584e-190 -3.5167e-03 -1.8524e-05 -2.6514e-03 4.2076e-03 -5.0892e-03
4.3909e+04 -1.5511e-194 -1.2897e-03 1.3258e-05 -2.3352e-03 -5.8906e-04 -2.5464e-04
4.4294e+04 -2.4801e-198 2.4010e-03 3.6114e-05 -1.6344e-03 -5.2204e-03 5.1768e-03
4.4679e+04 -1.4236e-202 4.7072e-03 4.2036e-05 -6.5437e-04 -8.1423e-03 9.6867e-03
4.5064e+04 -4.0012e-207 3.4754e-03 3.0721e-05 4.4999e-04 -8.3345e-03 1.1580e-02
4.5450e+04 1.6481e-212 -6.5952e-04 1.0624e-05 1.4964e-03 -5.6144e-03 9.4928e-03
4.5835e+04 6.7580e-216 -4.4943e-03 -4.6879e-06 2.3023e-03 -7.4418e-04 3.1904e-03
4.6220e+04 3.1034e-220 -4.8455e-03 -3.7368e-06 2.7135e-03 4.7024e-03 -5.7328e-03
4.6605e+04 7.1516e-225 -1.3143e-03 1.5563e-05 2.6327e-03 8.7418e-03 -1.3858e-02
4.6990e+04 4.2219e-230 3.2665e-03 4.2745e-05 2.0452e-03 9.6353e-03 -1.7089e-02
4.7375e+04 -2.9677e-234 5.1838e-03 5.8448e-05 1.0342e-03 6.6475e-03 -1.2725e-02
4.7761e+04 -1.1583e-238 2.9640e-03 4.4156e-05 -2.2004e-04 5.9624e-04 -1.4502e-03
4.8146e+04 -2.1076e-243 -1.4584e-03 -6.2408e-06 -1.4638e-03 -6.1801e-03 1.2113e-02
4.8531e+04 -1.6117e-248 -4.4809e-03 -7.9099e-05 -2.4194e-03 -1.0641e-02 2.1132e-02
4.8916e+04 1.8760e-253 -3.8718e-03 -1.4283e-04 -2.8518e-03 -1.0442e-02 2.0099e-02
4.9301e+04 7.3630e-258 -4.5485e-04 -1.6000e-04 -2.6366e-03 -5.2796e-03 8.3528e-03
4.9686e+04 1.0505e-262 2.8665e-03 -1.0584e-04 -1.8081e-03 2.6332e-03 -8.7093e-03
5.0072e+04 7.3215e-268 3.6644e-03 1.4701e-05 -5.6507e-04 9.4308e-03 -2.1967e-02
5.0457e+04 -8.4487e-274 1.8074e-03 1.6068e-04 7.7389e-04 1.1542e-02 -2.3608e-02
5.0842e+04 -7.8468e-278 -8.5516e-04 2.6607e-04 1.8605e-03 7.7216e-03 -1.2032e-02
5.1227e+04 -8.9466e-283 -2.3277e-03 2.6729e-04 2.4245e-03 -5.5026e-05 6.5658e-03
5.1612e+04 -5.1219e-288 -2.0085e-03 1.3783e-04 2.3603e-03 -7.5365e-03 2.1386e-02
5.1997e+04 -7.3013e-294 -7.1436e-04 -8.6960e-05 1.7568e-03 -1.0575e-02 2.3445e-02
5.2383e+04 1.3500e-298 4.4522e-04 -3.1212e-04 8.5218e-04 -7.5836e-03 1.1342e-02
5.2768e+04 1.3047e-303 1.0271e-03 -4.1954e-04 -6.9144e-05 -5.3615e-04 -7.4835e-03
5.3153e+04 5.9013e-309 1.2096e-03 -3.2780e-04 -7.9213e-04 6.2196e-03 -2.1171e-02
5.3538e+04 1.1135e-314 1.1257e-03 -4.6776e-05 -1.2418e-03 8.6561e-03 -2.0987e-02
5.3923e+04 -3.3631e-320 5.5687e-04 3.0699e-04 -1.4716e-03 5.5802e-03 -7.1240e-03
5.4308e+04 -0.0000e+00 -6.1650e-04 5.5354e-04 -1.5770e-03 -6.7760e-04 1.1234e-02
5.4694e+04 -0.0000e+00 -1.8317e-03 5.3913e-04 -1.5872e-03 -5.8724e-03 2.1866e-02
5.5079e+04 -0.0000e+00 -2.0214e-03 2.2879e-04 -1.4109e-03 -6.6865e-03 1.7662e-02
5.5464e+04 0.0000e+00 -6.1353e-04 -2.5328e-04 -8.8327e-04 -2.8885e-03 1.4671e-03
5.5849e+04 0.0000e+00 1.6221e-03 -6.6858e-04 9.6757e-05 2.6435e-03 -1.5781e-02
5.6234e+04 0.0000e+00 2.9182e-03 -7.8157e-04 1.4184e-03 6.0117e-03 -2.2453e-02
5.6619e+04 0.0000e+00 1.9775e-03 -4.9100e-04 2.7019e-03 5.0114e-03 -1.4133e-02
5.7005e+04 0.0000e+00 -7.1662e-04 9.8728e-05 3.3997e-03 5.6414e-04 3.4430e-03
5.7390e+04 -0.0000e+00 -3.0732e-03 7.1214e-04 3.0365e-03 -4.0850e-03 1.8434e-02
5.7775e+04 -0.0000e+00 -3.0820e-03 1.0327e-03 1.4813e-03 -5.7514e-03 2.1072e-02
5.8160e+04 -0.0000e+00 -5.9193e-04 8.6393e-04 -8.9441e-04 -3.5181e-03 1.0210e-02
5.8545e+04 -0.0000e+00 2.4462e-03 2.3847e-04 -3.2787e-03 7.9462e-04 -6.2726e-03
5.8930e+04 0.0000e+00 3.5732e-03 -5.8094e-04 -4.7075e-03 4.1267e-03 -1.7298e-02
5.9316e+04 0.0000e+00 1.8922e-03 -1.2119e-03 -4.4739e-03 4.4306e-03 -1.6320e-02
5.9701e+04 0.0000e+00 -1.1941e-03 -1.3247e-03 -2.4817e-03 1.9885e-03 -5.4240e-03
6.0086e+04 0.0000e+00 -3.2065e-03 -8.0172e-04 6.2760e-04 -1.0888e-03 6.8934e-03
6.0471e+04 -0.0000e+00 -2.6660e-03 1.8478e-04 3.6600e-03 -2.6406e-03 1.2274e-02
6.0856e+04 -0.0000e+00 -2.1711e-04 1.2160e-03 5.3298e-03 -2.0456e-03 8.3626e-03
6.1241e+04 -0.0000e+00 2.0853e-03 1.7887e-03 4.8273e-03 -4.2241e-04 -2.1631e-04
6.1627e+04 -0.0000e+00 2.5656e-03 1.5457e-03 2.2477e-03 5.6918e-04 -6.1119e-03
6.2012e+04 -0.0000e+00 1.1852e-03 4.8233e-04 -1.3464e-03 2.1774e-04 -5.1277e-03
6.2397e+04 0.0000e+00 -7.0535e-04 -9.8163e-04 -4.3251e-03 -7.2615e-04 8.4075e-04
6.2782e+04 0.0000e+00 -1.6834e-03 -2.1407e-03 -5.2365e-03 -8.8460e-04 5.8546e-03
6.3167e+04 0.0000e+00 -1.3529e-03 -2.3326e-03 -3.5656e-03 3.5839e-04 5.0467e-03
6.3552e+04 0.0000e+00 -3.5359e-04 -1.3155e-03 -9.9708e-05 2.1670e-03 -1.3803e-03
6.3938e+04 -0.0000e+00 4.6952e-04 5.1948e-04 3.3699e-03 2.8958e-03 -8.3658e-03
6.4323e+04 -0.0000e+00 7.8624e-04 2.2695e-03 4.9415e-03 1.5352e-03 -1.0075e-02
6.4708e+04 -0.0000e+00 7.6958e-04 2.9664e-03 3.6611e-03 -1.2831e-03 -4.5208e-03
6.5093e+04 -0.0000e+00 6.0003e-04 2.1299e-03 1.4325e-04 -3.6227e-03 4.8657e-03
6.5478e+04 0.0000e+00 1.9317e-04 1.0064e-04 -3.6629e-03 -3.7062e-03 1.1793e-02
6.5863e+04 0.0000e+00 -5.2852e-04 -2.0849e-03 -5.5128e-03 -1.3371e-03 1.1675e-02
6.6249e+04 0.0000e+00 -1.2281e-03 -3.2460e-03 -4.1587e-03 1.8828e-03 4.7331e-03
6.6634e+04 0.0000e+00 -1.2403e-03 -2.7296e-03 -1.3910e-04 3.7369e-03 -4.4902e-03
6.7019e+04 0.0000e+00 -2.2434e-04 -7.9576e-04 4.4344e-03 3.0460e-03 -1.0499e-02
6.7404e+04 -0.0000e+00 1.2697e-03 1.5268e-03 7.0109e-03 4.9253e-04 -1.0414e-02
6.7789e+04 -0.0000e+00 2.0416e-03 3.0280e-03 6.0157e-03 -1.9914e-03 -5.2791e-03
6.8174e+04 -0.0000e+00 1.2495e-03 2.9841e-03 1.7382e-03 -2.7323e-03 1.3525e-03
6.8560e+04 -0.0000e+00 -7.0090e-04 1.5079e-03 -3.8013e-03 -1.5059e-03 6.0321e-03
6.8945e+04 0.0000e+00 -2.3083e-03 -5.9068e-04 -7.8940e-03 4.7494e-04 7.2298e-03
6.9330e+04 0.0000e+00 -2.1837e-03 -2.2931e-03 -8.4977e-03 1.6504e-03 5.4335e-03
6.9715e+04 0.0000e+00 -2.9527e-04 -2.8829e-03 -5.1948e-03 1.3247e-03 2.1092e-03
7.0100e+04 0.0000e+00 1.8996e-03 -2.2064e-03 6.5647e-04 4.7676e-05 -1.3069e-03
7.0485e+04 -0.0000e+00 2.6312e-03 -6.2771e-04 6.5524e-03 -1.0204e-03 -3.7593e-03
7.0871e+04 -0.0000e+00 1.3095e-03 1.1938e-03 9.9039e-03 -1.1088e-03 -4.5380e-03
7.1256e+04 -0.0000e+00 -9.7825e-04 2.5437e-03 9.0972e-03 -3.4872e-04 -3.4070e-03
7.1641e+04 -0.0000e+00 -2.3994e-03 2.8548e-03 4.2048e-03 5.2885e-04 -9.4180e-04
7.2026e+04 -0.0000e+00 -1.9077e-03 1.8979e-03 -2.8994e-03 9.0788e-04 1.4632e-03
7.2411e+04 0.0000e+00 -4.3836e-05 -4.6687e-05 -9.1476e-03 7.2809e-04 2.3472e-03
7.2796e+04 0.0000e+00 1.6317e-03 -2.1626e-03 -1.1532e-02 3.2991e-04 1.3260e-03
7.3182e+04 0.0000e+00 1.8903e-03 -3.3686e-03 -8.5880e-03 -1.4997e-05 -3.9938e-04
7.3567e+04 0.0000e+00 7.6267e-04 -2.8775e-03 -1.3858e-03 -3.4674e-04 -8.9002e-04
7.3952e+04 -0.0000e+00 -6.8014e-04 -7.5934e-04 6.6848e-03 -7.9955e-04 7.9157e-04
7.4337e+04 -0.0000e+00 -1.3494e-03 1.9177e-03 1.1496e-02 -1.2207e-03 3.4261e-03
7.4722e+04 -0.0000e+00 -9.7980e-04 3.6035e-03 1.0443e-02 -1.1281e-03 4.3122e-03
7.5107e+04 -0.0000e+00 -1.2109e-04 3.2182e-03 4.0707e-03 -1.6388e-04 1.5273e-03
7.5493e+04 0.0000e+00 5.2614e-04 9.2573e-04 -4.0623e-03 1.3618e-03 -4.0101e-03
7.5878e+04 0.0000e+00 6.9408e-04 -1.8703e-03 -9.4070e-03 2.4464e-03 -8.6096e-03
7.6263e+04 0.0000e+00 5.5347e-04 -3.4022e-03 -9.1613e-03 2.0857e-03 -8.3474e-03
7.6648e+04 0.0000e+00 3.1601e-04 -2.7312e-03 -3.9650e-03 1.8198e-04 -2.2847e-03
7.7033e+04 0.0000e+00 -1.8776e-05 -4.0630e-04 2.6171e-03 -2.1446e-03 6.2617e-03
7.7418e+04 -0.0000e+00 -4.9794e-04 1.9233e-03 6.5057e-03 -3.2481e-03 1.1695e-02
7.7804e+04 -0.0000e+00 -9.1196e-04 2.6914e-03 5.7633e-03 -2.2052e-03 1.0103e-02
7.8189e+04 -0.0000e+00 -8.2819e-04 1.5281e-03 1.6658e-03 3.7605e-04 2.2421e-03
7.8574e+04 -0.0000e+00 -3.9842e-05 -5.2891e-04 -2.4899e-03 2.7072e-03 -6.8262e-03
7.8959e+04 0.0000e+00 1.0342e-03 -1.8767e-03 -3.8788e-03 3.1325e-03 -1.1274e-02
7.9344e+04 0.0000e+00 1.5277e-03 -1.5812e-03 -2.0667e-03 1.3901e-03 -8.5899e-03
7.9729e+04 0.0000e+00 8.6059e-04 -4.4862e-05 9.9351e-04 -1.1888e-03 -1.1579e-03
8.0115e+04 0.0000e+00 -6.2166e-04 1.3919e-03 2.7227e-03 -2.7110e-03 5.7389e-03
8.0500e+04 -0.0000e+00 -1.7842e-03 1.5631e-03 1.9449e-03 -2.1640e-03 7.8300e-03
8.0885e+04 -0.0000e+00 -1.6136e-03 3.9266e-04 -3.9516e-04 -1.2746e-04 4.6777e-03
8.1270e+04 -0.0000e+00 -1.3768e-04 -1.1074e-03 -2.2519e-03 1.7693e-03 -5.5251e-04
8.1655e+04 -0.0000e+00 1.5066e-03 -1.7129e-03 -2.2462e-03 2.1536e-03 -3.8662e-03
8.2040e+04 -0.0000e+00 1.9874e-03 -9.8384e-04 -6.7378e-04 9.1227e-04 -3.4077e-03
8.2426e+04 0.0000e+00 9.0632e-04 4.3581e-04 9.8980e-04 -8.5934e-04 -4.1125e-04
8.2811e+04 0.0000e+00 -8.5368e-04 1.4176e-03 1.5037e-03 -1.8170e-03 2.2574e-03
8.3196e+04 0.0000e+00 -1.8761e-03 1.2957e-03 8.7423e-04 -1.3914e-03 2.4972e-03
8.3581e+04 0.0000e+00 -1.3969e-03 3.4941e-04 1.0861e-04 -8.1466e-05 3.7372e-04
8.3966e+04 -0.0000e+00 1.0303e-04 -5.4800e-04 5.6184e-05 1.0953e-03 -2.3093e-03
8.4351e+04 -0.0000e+00 1.3757e-03 -7.4474e-04 5.1775e-04 1.4255e-03 -3.5757e-03
8.4737e+04 -0.0000e+00 1.4800e-03 -3.4016e-04 5.1010e-04 9.1189e-04 -2.6098e-03
8.5122e+04 -0.0000e+00 4.9677e-04 2.5137e-05 -5.7016e-04 5.5431e-05 -1.6621e-05
8.5507e+04 0.0000e+00 -6.7629e-04 -1.2203e-04 -2.0622e-03 -6.4680e-04 2.8147e-03
8.5892e+04 0.0000e+00 -1.1607e-03 -5.7832e-04 -2.4247e-03 -9.9411e-04 4.5165e-03
8.6277e+04 0.0000e+00 -7.7284e-04 -6.5731e-04 -6.9059e-04 -9.9664e-04 4.2348e-03
8.6662e+04 0.0000e+00 -3.2825e-06 8.1418e-05 2.3140e-03 -6.6008e-04 1.8518e-03
8.7048e+04 0.0000e+00 5.4142e-04 1.2652e-03 4.2628e-03 3.1840e-05 -1.8578e-03
8.7433e+04 -0.0000e+00 6.3250e-04 1.8921e-03 3.1423e-03 9.1323e-04 -5.2477e-03
8.7818e+04 -0.0000e+00 4.3432e-04 1.1823e-03 -8.4148e-04 1.5151e-03 -6.3561e-03
8.8203e+04 -0.0000e+00 1.7073e-04 -6.3160e-04 -4.9910e-03 1.3047e-03 -4.0524e-03
8.8588e+04 -0.0000e+00 -1.1237e-04 -2.3185e-03 -5.9745e-03 1.7702e-04 8.8555e-04
8.8973e+04 0.0000e+00 -4.4585e-04 -2.5515e-03 -2.4977e-03 -1.2640e-03 5.7690e-03
8.9359e+04 0.0000e+00 -6.9965e-04 -9.9739e-04 3.3770e-03 -2.0092e-03 7.4912e-03
8.9744e+04 0.0000e+00 -5.8303e-04 1.3228e-03 7.4967e-03 -1.4054e-03 4.7013e-03
9.0129e+04 0.0000e+00 3.5509e-05 2.7553e-03 6.6616e-03 2.3679e-04 -9.7535e-04
9.0514e+04 -0.0000e+00 8.3178e-04 2.2731e-03 1.1292e-03 1.7631e-03 -5.8283e-03
