Time(ps) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
1.7116e+04 4.5125e-33 5.0887e-10 5.2347e-36 1.8342e-33 -1.6410e-36 1.6246e-36
1.7188e+04 1.5093e-33 7.9511e-10 1.0537e-35 3.6872e-33 -4.2698e-36 4.2270e-36
1.7260e+04 4.7828e-34 8.0681e-10 2.1088e-35 7.3696e-33 -1.1002e-35 1.0891e-35
1.7332e+04 1.4128e-34 5.4801e-10 4.1967e-35 1.4646e-32 -2.8075e-35 2.7790e-35
1.7405e+04 3.7598e-35 1.1318e-10 8.3048e-35 2.8942e-32 -7.0961e-35 7.0239e-35
1.7477e+04 8.2372e-36 -3.4700e-10 1.6342e-34 5.6872e-32 -1.7768e-34 1.7586e-34
1.7549e+04 9.7120e-37 -6.7773e-10 3.1978e-34 1.1113e-31 -4.4077e-34 4.3624e-34
1.7621e+04 -3.6163e-37 -7.7194e-10 6.2228e-34 2.1594e-31 -1.0834e-33 1.0722e-33
1.7694e+04 -3.7064e-37 -6.0478e-10 1.2042e-33 4.1728e-31 -2.6390e-33 2.6115e-33
1.7766e+04 -2.1013e-37 -2.3955e-10 2.3176e-33 8.0189e-31 -6.3703e-33 6.3037e-33
1.7838e+04 -9.8461e-38 1.9598e-10 4.4360e-33 1.5325e-30 -1.5242e-32 1.5081e-32
1.7910e+04 -4.1617e-38 5.5412e-10 8.4441e-33 2.9128e-30 -3.6147e-32 3.5764e-32
1.7982e+04 -1.6407e-38 7.1720e-10 1.5986e-32 5.5059e-30 -8.4982e-32 8.4077e-32
1.8055e+04 -6.1299e-39 6.3605e-10 3.0101e-32 1.0351e-29 -1.9808e-31 1.9595e-31
1.8127e+04 -2.1886e-39 3.4450e-10 5.6370e-32 1.9353e-29 -4.5774e-31 4.5281e-31
1.8199e+04 -7.4980e-40 -5.4185e-11 1.0499e-31 3.5988e-29 -1.0489e-30 1.0375e-30
1.8271e+04 -2.4686e-40 -4.2378e-10 1.9450e-31 6.6559e-29 -2.3833e-30 2.3573e-30
1.8344e+04 -7.8047e-41 -6.4149e-10 3.5837e-31 1.2243e-28 -5.3703e-30 5.3114e-30
1.8416e+04 -2.3616e-41 -6.3864e-10 6.5673e-31 2.2398e-28 -1.2001e-29 1.1869e-29
1.8488e+04 -6.7925e-42 -4.2208e-10 1.1970e-30 4.0753e-28 -2.6601e-29 2.6306e-29
1.8560e+04 -1.8330e-42 -6.9900e-11 2.1699e-30 7.3748e-28 -5.8482e-29 5.7828e-29
1.8632e+04 -4.5196e-43 2.9660e-10 3.9124e-30 1.3273e-27 -1.2753e-28 1.2610e-28
1.8705e+04 -9.5542e-44 5.5458e-10 7.0159e-30 2.3758e-27 -2.7589e-28 2.7277e-28
1.8777e+04 -1.3768e-44 6.2070e-10 1.2513e-29 4.2293e-27 -5.9208e-28 5.8532e-28
1.8849e+04 1.0392e-45 4.7788e-10 2.2194e-29 7.4873e-27 -1.2606e-27 1.2461e-27
1.8921e+04 2.0052e-45 1.7929e-10 3.9151e-29 1.3182e-26 -2.6627e-27 2.6319e-27
1.8994e+04 1.1276e-45 -1.7130e-10 6.8681e-29 2.3078e-26 -5.5804e-27 5.5154e-27
1.9066e+04 4.9322e-46 -4.5545e-10 1.1982e-28 4.0178e-26 -1.1604e-26 1.1468e-26
1.9138e+04 1.9102e-46 -5.7999e-10 2.0785e-28 6.9553e-26 -2.3943e-26 2.3660e-26
1.9210e+04 6.8452e-47 -5.0741e-10 3.5852e-28 1.1972e-25 -4.9020e-26 4.8435e-26
1.9282e+04 2.3155e-47 -2.6696e-10 6.1489e-28 2.0487e-25 -9.9590e-26 9.8393e-26
1.9355e+04 7.4688e-48 5.6821e-11 1.0485e-27 3.4853e-25 -2.0078e-25 1.9834e-25
1.9427e+04 2.3095e-48 3.5374e-10 1.7773e-27 5.8942e-25 -4.0168e-25 3.9677e-25
1.9499e+04 6.8613e-49 5.2537e-10 2.9948e-27 9.9075e-25 -7.9747e-25 7.8765e-25
1.9571e+04 1.9584e-49 5.1756e-10 5.0155e-27 1.6551e-24 -1.5712e-24 1.5517e-24
1.9643e+04 5.3572e-50 3.3738e-10 8.3477e-27 2.7475e-24 -3.0721e-24 3.0337e-24
1.9716e+04 1.3968e-50 4.9231e-11 1.3805e-26 4.5313e-24 -5.9612e-24 5.8859e-24
1.9788e+04 3.4345e-51 -2.4807e-10 2.2682e-26 7.4236e-24 -1.1479e-23 1.1333e-23
1.9860e+04 7.7998e-52 -4.5510e-10 3.7015e-26 1.2078e-23 -2.1937e-23 2.1655e-23
1.9932e+04 1.5613e-52 -5.0499e-10 5.9984e-26 1.9511e-23 -4.1604e-23 4.1064e-23
2.0005e+04 2.3919e-53 -3.8494e-10 9.6501e-26 3.1284e-23 -7.8300e-23 7.7274e-23
2.0077e+04 7.7130e-55 -1.3910e-10 1.5407e-25 4.9768e-23 -1.4624e-22 1.4430e-22
2.0149e+04 -1.4640e-54 1.4748e-10 2.4402e-25 7.8520e-23 -2.7102e-22 2.6740e-22
2.0221e+04 -8.6141e-55 3.7825e-10 3.8321e-25 1.2279e-22 -4.9841e-22 4.9168e-22
2.0293e+04 -3.5576e-55 4.7757e-10 5.9633e-25 1.9022e-22 -9.0947e-22 8.9706e-22
2.0366e+04 -1.2678e-55 4.1546e-10 9.1891e-25 2.9165e-22 -1.6466e-21 1.6239e-21
2.0438e+04 -4.1377e-56 2.1645e-10 1.4008e-24 4.4211e-22 -2.9575e-21 2.9163e-21
2.0510e+04 -1.2685e-56 -4.9855e-11 2.1101e-24 6.6174e-22 -5.2699e-21 5.1956e-21
2.0582e+04 -3.6985e-57 -2.9309e-10 3.1361e-24 9.7624e-22 -9.3145e-21 9.1816e-21
2.0655e+04 -1.0324e-57 -4.3271e-10 4.5891e-24 1.4161e-21 -1.6328e-20 1.6092e-20
2.0727e+04 -2.7678e-58 -4.2457e-10 6.5931e-24 2.0129e-21 -2.8386e-20 2.7970e-20
2.0799e+04 -7.1304e-59 -2.7482e-10 9.2623e-24 2.7898e-21 -4.8927e-20 4.8201e-20
2.0871e+04 -1.7624e-59 -3.6656e-11 1.2646e-23 3.7411e-21 -8.3601e-20 8.2343e-20
2.0943e+04 -4.1611e-60 2.0851e-10 1.6617e-23 4.7910e-21 -1.4157e-19 1.3941e-19
2.1016e+04 -9.3036e-61 3.7881e-10 2.0649e-23 5.7170e-21 -2.3755e-19 2.3387e-19
2.1088e+04 -1.9374e-61 4.1918e-10 2.3420e-23 6.0110e-21 -3.9479e-19 3.8857e-19
2.1160e+04 -3.6273e-62 3.1914e-10 2.2093e-23 4.6347e-21 -6.4963e-19 6.3922e-19
2.1232e+04 -5.5571e-63 1.1519e-10 1.1076e-23 -3.9850e-22 -1.0579e-18 1.0406e-18
2.1305e+04 -4.3781e-64 -1.2236e-10 -2.0093e-23 -1.2730e-20 -1.7038e-18 1.6755e-18
2.1377e+04 1.3448e-64 -3.1361e-10 -9.0274e-23 -3.8822e-20 -2.7122e-18 2.6661e-18
2.1449e+04 9.2917e-65 -3.9587e-10 -2.3253e-22 -8.9871e-20 -4.2630e-18 4.1889e-18
2.1521e+04 3.6861e-65 -3.4416e-10 -5.0354e-22 -1.8487e-19 -6.6088e-18 6.4909e-18
2.1593e+04 1.2154e-65 -1.7868e-10 -9.9871e-22 -3.5553e-19 -1.0090e-17 9.9045e-18
2.1666e+04 3.6219e-66 4.2935e-11 -1.8761e-21 -6.5394e-19 -1.5140e-17 1.4852e-17
2.1738e+04 1.0075e-66 2.4562e-10 -3.3937e-21 -1.1646e-18 -2.2264e-17 2.1826e-17
2.1810e+04 2.6572e-67 3.6229e-10 -5.9679e-21 -2.0230e-18 -3.1964e-17 3.1305e-17
2.1882e+04 6.6984e-68 3.5594e-10 -1.0262e-20 -3.4437e-18 -4.4532e-17 4.3561e-17
2.1954e+04 1.6205e-68 2.3138e-10 -1.7324e-20 -5.7631e-18 -5.9637e-17 5.8238e-17
2.2027e+04 3.7675e-69 3.2633e-11 -2.8786e-20 -9.5036e-18 -7.5499e-17 7.3540e-17
2.2099e+04 8.4101e-70 -1.7250e-10 -4.7174e-20 -1.5468e-17 -8.7366e-17 8.4722e-17
2.2171e+04 1.7965e-70 -3.1557e-10 -7.6355e-20 -2.4879e-17 -8.4805e-17 8.1415e-17
2.2243e+04 3.6465e-71 -3.5026e-10 -1.2219e-19 -3.9581e-17 -4.7025e-17 4.3012e-17
2.2316e+04 6.9394e-72 -2.6733e-10 -1.9351e-19 -6.2330e-17 6.4989e-17 -6.9086e-17
2.2388e+04 1.2048e-72 -9.6885e-11 -3.0342e-19 -9.7212e-17 3.2141e-16 -3.2422e-16
2.2460e+04 1.7862e-73 1.0247e-10 -4.7132e-19 -1.5022e-16 8.4446e-16 -8.4300e-16
2.2532e+04 1.7701e-74 2.6376e-10 -7.2554e-19 -2.3005e-16 1.8414e-15 -1.8298e-15
2.2604e+04 -1.1898e-75 3.3407e-10 -1.1071e-18 -3.4925e-16 3.6561e-15 -3.6235e-15
2.2677e+04 -1.3957e-75 2.9190e-10 -1.6748e-18 -5.2565e-16 6.8476e-15 -6.7743e-15
2.2749e+04 -5.4679e-76 1.5362e-10 -2.5122e-18 -7.8441e-16 1.2309e-14 -1.2161e-14
2.2821e+04 -1.6812e-76 -3.2736e-11 -3.7364e-18 -1.1605e-15 2.1441e-14 -2.1161e-14
2.2893e+04 -4.5882e-77 -2.0415e-10 -5.5100e-18 -1.7022e-15 3.6411e-14 -3.5903e-14
2.2966e+04 -1.1599e-77 -3.0386e-10 -8.0555e-18 -2.4748e-15 6.0513e-14 -5.9622e-14
2.3038e+04 -2.7694e-78 -3.0015e-10 -1.1673e-17 -3.5654e-15 9.8681e-14 -9.7158e-14
2.3110e+04 -6.3068e-79 -1.9636e-10 -1.6763e-17 -5.0884e-15 1.5819e-13 -1.5564e-13
2.3182e+04 -1.3770e-79 -2.9068e-11 -2.3843e-17 -7.1906e-15 2.4958e-13 -2.4541e-13
2.3254e+04 -2.8889e-80 1.4476e-10 -3.3578e-17 -1.0055e-14 3.8791e-13 -3.8118e-13
2.3327e+04 -5.8224e-81 2.6713e-10 -4.6786e-17 -1.3903e-14 5.9424e-13 -5.8354e-13
2.3399e+04 -1.1245e-81 2.9836e-10 -6.4445e-17 -1.8988e-14 8.9745e-13 -8.8072e-13
2.3471e+04 -2.0693e-82 2.2987e-10 -8.7655e-17 -2.5579e-14 1.3363e-12 -1.3105e-12
2.3543e+04 -3.5892e-83 8.6453e-11 -1.1755e-16 -3.3927e-14 1.9615e-12 -1.9222e-12
2.3616e+04 -5.7431e-84 -8.2687e-11 -1.5513e-16 -4.4191e-14 2.8368e-12 -2.7779e-12
2.3688e+04 -8.0772e-85 -2.2075e-10 -2.0087e-16 -5.6318e-14 4.0399e-12 -3.9526e-12
2.3760e+04 -8.6025e-86 -2.8241e-10 -2.5418e-16 -6.9842e-14 5.6590e-12 -5.5314e-12
2.3832e+04 -1.4202e-87 -2.4865e-10 -3.1238e-16 -8.3554e-14 7.7854e-12 -7.6017e-12
2.3904e+04 2.8430e-87 -1.3256e-10 -3.6915e-16 -9.4986e-14 1.0497e-11 -1.0236e-11
2.3977e+04 1.1555e-87 2.5612e-11 -4.1208e-16 -9.9634e-14 1.3828e-11 -1.3464e-11
2.4049e+04 3.3490e-88 1.7243e-10 -4.1895e-16 -8.9769e-14 1.7716e-11 -1.7216e-11
2.4121e+04 8.4055e-89 2.5927e-10 -3.5216e-16 -5.2702e-14 2.1914e-11 -2.1241e-11
2.4193e+04 1.9348e-89 2.5838e-10 -1.5055e-16 3.1749e-14 2.5860e-11 -2.4974e-11
2.4265e+04 4.1860e-90 1.7176e-10 2.8245e-16 1.9491e-13 2.8465e-11 -2.7329e-11
2.4338e+04 8.6166e-91 2.9850e-11 1.0959e-15 4.8437e-13 2.7813e-11 -2.6404e-11
2.4410e+04 1.6984e-91 -1.1907e-10 2.5151e-15 9.7127e-13 2.0713e-11 -1.9043e-11
2.4482e+04 3.2151e-92 -2.2533e-10 4.8756e-15 1.7602e-12 2.0790e-12 -2.2450e-13
2.4554e+04 5.8487e-93 -2.5439e-10 8.6690e-15 3.0030e-12 -3.5937e-11 3.7784e-11
2.4627e+04 1.0207e-93 -1.9804e-10 1.4607e-14 4.9170e-12 -1.0512e-10 1.0657e-10
2.4699e+04 1.7010e-94 -7.6625e-11 2.3705e-14 7.8102e-12 -2.2275e-10 2.2311e-10
2.4771e+04 2.6835e-95 6.8245e-11 3.7398e-14 1.2113e-11 -4.1361e-10 4.1170e-10
2.4843e+04 3.9392e-96 1.8794e-10 5.7692e-14 1.8424e-11 -7.1255e-10 7.0646e-10
2.4915e+04 5.1882e-97 2.4312e-10 8.7357e-14 2.7559e-11 -1.1676e-09 1.1544e-09
2.4988e+04 5.5556e-98 2.1662e-10 1.3018e-13 4.0628e-11 -1.8438e-09 1.8188e-09
2.5060e+04 2.9052e-99 1.1877e-10 1.9130e-13 5.9121e-11 -2.8272e-09 2.7839e-09
2.5132e+04 -7.3798e-100 -1.6580e-11 2.7759e-13 8.5015e-11 -4.2300e-09 4.1585e-09
2.5204e+04 -3.4521e-100 -1.4372e-10 3.9817e-13 1.2091e-10 -6.1946e-09 6.0810e-09
2.5277e+04 -9.5868e-101 -2.2051e-10 5.6503e-13 1.7019e-10 -8.8981e-09 8.7228e-09
2.5349e+04 -2.2247e-101 -2.2234e-10 7.9371e-13 2.3720e-10 -1.2555e-08 1.2291e-08
2.5421e+04 -4.6739e-102 -1.4994e-10 1.1042e-12 3.2745e-10 -1.7415e-08 1.7027e-08
2.5493e+04 -9.1743e-103 -2.8753e-11 1.5218e-12 4.4788e-10 -2.3762e-08 2.3200e-08
2.5565e+04 -1.7080e-103 1.0005e-10 2.0783e-12 6.0704e-10 -3.1897e-08 3.1099e-08
2.5638e+04 -3.0401e-104 1.9350e-10 2.8129e-12 8.1535e-10 -4.2118e-08 4.1001e-08
2.5710e+04 -5.1933e-105 2.2114e-10 3.7733e-12 1.0853e-09 -5.4678e-08 5.3141e-08
2.5782e+04 -8.5258e-106 1.7497e-10 5.0166e-12 1.4314e-09 -6.9730e-08 6.7645e-08
2.5854e+04 -1.3438e-106 7.1634e-11 6.6095e-12 1.8704e-09 -8.7240e-08 8.4455e-08
2.5927e+04 -2.0265e-107 -5.3477e-11 8.6283e-12 2.4207e-09 -1.0687e-07 1.0320e-07
2.5999e+04 -2.9027e-108 -1.5838e-10 1.1157e-11 3.1019e-09 -1.2780e-07 1.2306e-07
2.6071e+04 -3.8954e-109 -2.0854e-10 1.4286e-11 3.9334e-09 -1.4858e-07 1.4254e-07
2.6143e+04 -4.7618e-110 -1.8825e-10 1.8103e-11 4.9327e-09 -1.6678e-07 1.5922e-07
2.6215e+04 -4.9495e-111 -1.0548e-10 2.2689e-11 6.1120e-09 -1.7876e-07 1.6947e-07
2.6288e+04 -3.3662e-112 1.1162e-11 2.8100e-11 7.4743e-09 -1.7923e-07 1.6808e-07
2.6360e+04 1.9638e-113 1.2230e-10 3.4352e-11 9.0071e-09 -1.6089e-07 1.4783e-07
2.6432e+04 1.4392e-113 1.9107e-10 4.1388e-11 1.0674e-08 -1.1392e-07 9.9089e-08
2.6504e+04 3.9307e-114 1.9535e-10 4.9045e-11 1.2403e-08 -2.5546e-08 9.3413e-09
2.6576e+04 8.4962e-115 1.3481e-10 5.6999e-11 1.4072e-08 1.2042e-07 -1.3719e-07
2.6649e+04 1.6342e-115 3.0698e-11 6.4697e-11 1.5490e-08 3.4392e-07 -3.5989e-07
2.6721e+04 2.9145e-116 -8.1627e-11 7.1274e-11 1.6372e-08 6.6882e-07 -6.8187e-07
2.6793e+04 4.9115e-117 -1.6468e-10 7.5435e-11 1.6306e-08 1.1229e-06 -1.1299e-06
2.6865e+04 7.8971e-118 -1.9135e-10 7.5320e-11 1.4720e-08 1.7373e-06 -1.7338e-06
2.6938e+04 1.2175e-118 -1.5371e-10 6.8329e-11 1.0834e-08 2.5457e-06 -2.5258e-06
2.7010e+04 1.8037e-119 -6.5369e-11 5.0920e-11 3.6058e-09 3.5828e-06 -3.5384e-06
2.7082e+04 2.5668e-120 4.3454e-11 1.8356e-11 -8.3296e-09 4.8818e-06 -4.8025e-06
2.7154e+04 3.4999e-121 1.3624e-10 -3.5577e-11 -2.6733e-08 6.4711e-06 -6.3438e-06
2.7226e+04 4.5457e-122 1.8240e-10 -1.1890e-10 -5.3840e-08 8.3701e-06 -8.1788e-06
2.7299e+04 5.5615e-123 1.6738e-10 -2.4181e-10 -9.2444e-08 1.0584e-05 -1.0309e-05
2.7371e+04 6.2698e-124 9.7168e-11 -4.1706e-10 -1.4599e-07 1.3097e-05 -1.2715e-05
2.7443e+04 6.1943e-125 -3.9667e-12 -6.6041e-10 -2.1864e-07 1.5865e-05 -1.5350e-05
2.7515e+04 4.5822e-126 -1.0190e-10 -9.9100e-10 -3.1540e-07 1.8807e-05 -1.8131e-05
2.7588e+04 3.1636e-128 -1.6412e-10 -1.4318e-09 -4.4214e-07 2.1800e-05 -2.0930e-05
2.7660e+04 -8.1721e-128 -1.7054e-10 -2.0098e-09 -6.0564e-07 2.4667e-05 -2.3569e-05
2.7732e+04 -2.2976e-128 -1.1993e-10 -2.7564e-09 -8.1362e-07 2.7172e-05 -2.5813e-05
2.7804e+04 -4.6743e-129 -3.0039e-11 -3.7075e-09 -1.0746e-06 2.9016e-05 -2.7367e-05
2.7876e+04 -8.2633e-130 6.8610e-11 -4.9030e-09 -1.3980e-06 2.9837e-05 -2.7873e-05
2.7949e+04 -1.3416e-130 1.4308e-10 -6.3868e-09 -1.7936e-06 2.9212e-05 -2.6917e-05
2.8021e+04 -2.0484e-131 1.6901e-10 -8.2052e-09 -2.2714e-06 2.6667e-05 -2.4039e-05
2.8093e+04 -2.9767e-132 1.3856e-10 -1.0406e-08 -2.8410e-06 2.1694e-05 -1.8749e-05
2.8165e+04 -4.1429e-133 6.2754e-11 -1.3037e-08 -3.5111e-06 1.3774e-05 -1.0554e-05
2.8238e+04 -5.5380e-134 -3.2487e-11 -1.6140e-08 -4.2886e-06 2.4154e-06 1.0096e-06
2.8310e+04 -7.1139e-135 -1.1519e-10 -1.9752e-08 -5.1772e-06 -1.2810e-05 1.6334e-05
2.8382e+04 -8.7653e-136 -1.5807e-10 -2.3896e-08 -6.1768e-06 -3.2214e-05 3.5690e-05
2.8454e+04 -1.0311e-136 -1.4750e-10 -2.8579e-08 -7.2809e-06 -5.5939e-05 5.9174e-05
2.8526e+04 -1.1477e-137 -8.7835e-11 -3.3779e-08 -8.4758e-06 -8.3894e-05 8.6648e-05
2.8599e+04 -1.1875e-138 3.1977e-13 -3.9445e-08 -9.7380e-06 -1.1571e-04 1.1769e-04
2.8671e+04 -1.1001e-139 8.7215e-11 -4.5479e-08 -1.1032e-05 -1.5066e-04 1.5153e-04
2.8743e+04 -8.2298e-141 1.4399e-10 -5.1734e-08 -1.2308e-05 -1.8766e-04 1.8705e-04
2.8815e+04 -2.8336e-142 1.5224e-10 -5.7996e-08 -1.3500e-05 -2.2522e-04 2.2271e-04
2.8887e+04 5.9798e-143 1.0997e-10 -6.3979e-08 -1.4523e-05 -2.6144e-04 2.5661e-04
2.8960e+04 1.9007e-143 3.2028e-11 -6.9309e-08 -1.5271e-05 -2.9408e-04 2.8650e-04
2.9032e+04 3.6965e-144 -5.5140e-11 -7.3516e-08 -1.5616e-05 -3.2059e-04 3.0985e-04
2.9104e+04 6.0376e-145 -1.2242e-10 -7.6029e-08 -1.5406e-05 -3.3825e-04 3.2400e-04
2.9176e+04 8.9436e-146 -1.4775e-10 -7.6163e-08 -1.4467e-05 -3.4428e-04 3.2625e-04
2.9249e+04 1.2387e-146 -1.2335e-10 -7.3128e-08 -1.2603e-05 -3.3608e-04 3.1410e-04
2.9321e+04 1.6280e-147 -5.8102e-11 -6.6024e-08 -9.5995e-06 -3.1138e-04 2.8543e-04
2.9393e+04 2.0459e-148 2.5698e-11 -5.3856e-08 -5.2279e-06 -2.6850e-04 2.3875e-04
2.9465e+04 2.4680e-149 9.9912e-11 -3.5555e-08 7.4715e-07 -2.0658e-04 1.7338e-04
2.9537e+04 2.8610e-150 1.4002e-10 -1.0001e-08 8.5586e-06 -1.2578e-04 8.9695e-05
2.9610e+04 3.1841e-151 1.3321e-10 2.3935e-08 1.8426e-05 -2.7456e-05 -1.0727e-05
2.9682e+04 3.3896e-152 8.2441e-11 6.7341e-08 3.0539e-05 8.5747e-05 -1.2501e-04
2.9754e+04 3.4262e-153 5.2540e-12 1.2120e-07 4.5044e-05 2.0983e-04 -2.4898e-04
2.9826e+04 3.2422e-154 -7.2305e-11 1.8633e-07 6.2023e-05 3.3954e-04 -3.7719e-04
2.9899e+04 2.7903e-155 -1.2445e-10 2.6327e-07 8.1475e-05 4.6853e-04 -5.0320e-04
2.9971e+04 2.0328e-156 -1.3424e-10 3.5224e-07 1.0329e-04 5.8967e-04 -6.1982e-04
3.0043e+04 9.4668e-158 -9.9035e-11 4.5296e-07 1.2724e-04 6.9540e-04 -7.1952e-04
3.0115e+04 -4.7088e-159 -3.1208e-11 5.6466e-07 1.5295e-04 7.7827e-04 -7.9496e-04
3.0187e+04 -2.1987e-159 4.6221e-11 6.8588e-07 1.7986e-04 8.3146e-04 -8.3952e-04
3.0260e+04 -4.1890e-160 1.0738e-10 8.1444e-07 2.0726e-04 8.4932e-04 -8.4785e-04
3.0332e+04 -6.3663e-161 1.3217e-10 9.4736e-07 2.3425e-04 8.2797e-04 -8.1642e-04
3.0404e+04 -8.6301e-162 1.1290e-10 1.0808e-06 2.5973e-04 7.6570e-04 -7.4396e-04
3.0476e+04 -1.0859e-162 5.6605e-11 1.2101e-06 2.8247e-04 6.6336e-04 -6.3179e-04
3.0549e+04 -1.2916e-163 -1.7464e-11 1.3296e-06 3.0104e-04 5.2451e-04 -4.8397e-04
3.0621e+04 -1.4663e-164 -8.4436e-11 1.4332e-06 3.1393e-04 3.5537e-04 -3.0719e-04
3.0693e+04 -1.5963e-165 -1.2215e-10 1.5138e-06 3.1955e-04 1.6461e-04 -1.1055e-04
3.0765e+04 -1.6699e-166 -1.1851e-10 1.5641e-06 3.1631e-04 -3.7180e-05 9.5003e-05
3.0837e+04 -1.6780e-167 -7.5299e-11 1.5765e-06 3.0269e-04 -2.3812e-04 2.9736e-04
3.0910e+04 -1.6153e-168 -7.4569e-12 1.5437e-06 2.7732e-04 -4.2592e-04 4.8411e-04
3.0982e+04 -1.4807e-169 6.2122e-11 1.4586e-06 2.3909e-04 -5.8878e-04 6.4347e-04
3.1054e+04 -1.2778e-170 1.1029e-10 1.3154e-06 1.8725e-04 -7.1631e-04 7.6527e-04
3.1126e+04 -1.0148e-171 1.2134e-10 1.1094e-06 1.2148e-04 -8.0048e-04 8.4175e-04
3.1198e+04 -7.0418e-173 9.2132e-11 8.3784e-07 4.2028e-05 -8.3622e-04 8.6833e-04
3.1271e+04 -3.6145e-174 3.2937e-11 5.0028e-07 -5.0243e-05 -8.2201e-04 8.4402e-04
3.1343e+04 -4.5436e-177 -3.6149e-11 9.8978e-08 -1.5376e-04 -7.6000e-04 7.7156e-04
3.1415e+04 3.4777e-176 -9.2030e-11 -3.6072e-07 -2.6622e-04 -6.5591e-04 6.5731e-04
3.1487e+04 6.7720e-177 -1.1632e-10 -8.7014e-07 -3.8457e-04 -5.1857e-04 5.1066e-04
3.1560e+04 9.6728e-178 -1.0139e-10 -1.4172e-06 -5.0507e-04 -3.5917e-04 3.4333e-04
3.1632e+04 1.2045e-178 -5.2741e-11 -1.9863e-06 -6.2333e-04 -1.9033e-04 1.6832e-04
3.1704e+04 1.3793e-179 1.2983e-11 -2.5590e-06 -7.3445e-04 -2.4917e-05 -1.2129e-06
3.1776e+04 1.4863e-180 7.3708e-11 -3.1136e-06 -8.3321e-04 1.2499e-04 -1.5311e-04
3.1848e+04 1.5249e-181 1.0932e-10 -3.6270e-06 -9.1425e-04 2.4921e-04 -2.7725e-04
3.1921e+04 1.4985e-182 1.0834e-10 -4.0743e-06 -9.7236e-04 3.4027e-04 -3.6637e-04
3.1993e+04 1.4145e-183 7.1586e-11 -4.4308e-06 -1.0027e-03 3.9401e-04 -4.1664e-04
3.2065e+04 1.2831e-184 1.1767e-11 -4.6729e-06 -1.0012e-03 4.0978e-04 -4.2785e-04
3.2137e+04 1.1162e-185 -5.0922e-11 -4.7791e-06 -9.6484e-04 3.9033e-04 -4.0322e-04
3.2210e+04 9.2684e-187 -9.5612e-11 -4.7321e-06 -8.9172e-04 3.4136e-04 -3.4894e-04
3.2282e+04 7.2781e-188 -1.0770e-10 -4.5192e-06 -7.8163e-04 2.7076e-04 -2.7334e-04
3.2354e+04 5.3082e-189 -8.3599e-11 -4.1346e-06 -6.3605e-04 1.8765e-04 -1.8593e-04
3.2426e+04 3.4584e-190 -3.1820e-11 -3.5794e-06 -4.5828e-04 1.0142e-04 -9.6358e-05
3.2498e+04 1.8064e-191 3.0061e-11 -2.8630e-06 -2.5348e-04 2.0729e-05 -1.3426e-05
3.2571e+04 4.0544e-193 8.1345e-11 -2.0034e-06 -2.8607e-05 -4.7355e-05 5.5760e-05
3.2643e+04 -7.1583e-194 1.0513e-10 -1.0265e-06 2.0785e-04 -9.7916e-05 1.0637e-04
3.2715e+04 -1.5511e-194 9.3886e-11 3.3355e-08 4.4614e-04 -1.2852e-04 1.3615e-04
3.2787e+04 -2.1131e-195 5.1812e-11 1.1356e-06 6.7566e-04 -1.3920e-04 1.4538e-04
3.2860e+04 -2.4295e-196 -6.6991e-12 2.2344e-06 8.8551e-04 -1.3220e-04 1.3656e-04
3.2932e+04 -2.5376e-197 -6.1985e-11 3.2806e-06 1.0650e-03 -1.1141e-04 1.1386e-04
3.3004e+04 -2.4801e-198 -9.5716e-11 4.2248e-06 1.2045e-03 -8.1740e-05 8.2409e-05
3.3076e+04 -2.3010e-199 -9.6969e-11 5.0192e-06 1.2955e-03 -4.8383e-05 4.7591e-05
3.3148e+04 -2.0417e-200 -6.5755e-11 5.6211e-06 1.3321e-03 -1.6137e-05 1.4316e-05
3.3221e+04 -1.7391e-201 -1.2874e-11 5.9952e-06 1.3105e-03 1.1132e-05 -1.3512e-05
3.3293e+04 -1.4236e-202 4.3818e-11 6.1162e-06 1.2301e-03 3.0857e-05 -3.3351e-05
3.3365e+04 -1.1187e-203 8.5432e-11 5.9712e-06 1.0934e-03 4.1911e-05 -4.4150e-05
3.3437e+04 -8.4070e-205 9.8337e-11 5.5607e-06 9.0628e-04 4.4536e-05 -4.6263e-05
3.3509e+04 -5.9965e-206 7.8618e-11 4.8997e-06 6.7744e-04 4.0094e-05 -4.1179e-05
3.3582e+04 -4.0012e-207 3.3251e-11 4.0172e-06 4.1838e-04 3.0697e-05 -3.1128e-05
3.3654e+04 -2.4241e-208 -2.2357e-11 2.9559e-06 1.4263e-04 1.8777e-05 -1.8643e-05
3.3726e+04 -1.2374e-209 -6.9595e-11 1.7693e-06 -1.3493e-04 6.6812e-06 -6.1361e-06
3.3798e+04 -3.9358e-211 -9.2873e-11 5.1973e-07 -3.9894e-04 -3.6713e-06 4.4431e-06
3.3871e+04 1.6481e-212 -8.4765e-11 -7.2555e-07 -6.3457e-04 -1.1006e-05 1.1823e-05
3.3943e+04 4.9768e-213 -4.8367e-11 -1.8983e-06 -8.2846e-04 -1.4778e-05 1.5493e-05
3.4015e+04 6.6181e-214 3.8654e-12 -2.9334e-06 -9.6961e-04 -1.5133e-05 1.5646e-05
3.4087e+04 7.0730e-215 5.4373e-11 -3.7734e-06 -1.0502e-03 -1.2753e-05 1.3020e-05
3.4159e+04 6.7580e-216 8.6393e-11 -4.3720e-06 -1.0663e-03 -8.6498e-06 8.6802e-06
