Frequency(THz) Wavelength(um) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
3.4603e+02 8.6637e-01 1.8268e+00 5.6176e-07 1.0562e-05 2.6271e-06 8.7584e-07 1.9275e-06
3.4765e+02 8.6234e-01 3.9604e+00 9.7263e-07 1.8260e-05 4.3609e-06 1.5081e-06 3.1905e-06
3.4927e+02 8.5834e-01 2.2999e+00 4.5163e-07 8.4956e-06 2.0161e-06 7.0386e-07 1.4657e-06
3.5089e+02 8.5439e-01 8.6719e-02 1.9605e-08 4.0051e-07 1.8845e-07 3.8859e-08 1.3397e-07
3.5250e+02 8.5047e-01 1.8763e+00 5.6236e-07 1.0575e-05 2.6403e-06 8.7742e-07 1.9374e-06
3.5412e+02 8.4659e-01 4.4115e+00 1.0555e-06 1.9819e-05 4.7430e-06 1.6373e-06 3.4704e-06
3.5574e+02 8.4274e-01 2.7371e+00 5.3166e-07 9.9972e-06 2.3674e-06 8.2765e-07 1.7223e-06
3.5735e+02 8.3892e-01 1.1171e-01 1.5516e-08 3.2240e-07 1.6171e-07 3.2125e-08 1.1384e-07
3.5897e+02 8.3515e-01 1.9159e+00 5.6000e-07 1.0534e-05 2.6404e-06 8.7444e-07 1.9376e-06
3.6059e+02 8.3140e-01 4.9058e+00 1.1434e-06 2.1472e-05 5.1505e-06 1.7745e-06 3.7689e-06
3.6220e+02 8.2769e-01 3.2501e+00 6.2352e-07 1.1722e-05 2.7738e-06 9.6999e-07 2.0192e-06
3.6382e+02 8.2401e-01 1.5918e-01 1.5458e-08 3.1959e-07 1.5167e-07 3.1557e-08 1.0588e-07
3.6544e+02 8.2036e-01 1.9439e+00 5.5453e-07 1.0433e-05 2.6263e-06 8.6662e-07 1.9274e-06
3.6706e+02 8.1675e-01 5.4473e+00 1.2365e-06 2.3225e-05 5.5851e-06 1.9201e-06 4.0870e-06
3.6867e+02 8.1317e-01 3.8512e+00 7.2872e-07 1.3698e-05 3.2425e-06 1.1333e-06 2.3616e-06
3.7029e+02 8.0962e-01 2.3610e-01 2.0478e-08 4.1220e-07 1.6322e-07 3.8828e-08 1.1365e-07
3.7191e+02 8.0610e-01 1.9586e+00 5.4574e-07 1.0271e-05 2.5968e-06 8.5366e-07 1.9060e-06
3.7352e+02 8.0261e-01 6.0403e+00 1.3351e-06 2.5083e-05 6.0480e-06 2.0747e-06 4.4260e-06
3.7514e+02 7.9915e-01 4.5550e+00 8.4901e-07 1.5958e-05 3.7818e-06 1.3202e-06 2.7556e-06
3.7676e+02 7.9572e-01 3.5115e-01 3.1865e-08 6.2416e-07 2.0222e-07 5.5933e-08 1.4144e-07
3.7837e+02 7.9232e-01 1.9583e+00 5.3347e-07 1.0043e-05 2.5514e-06 8.3530e-07 1.8728e-06
3.7999e+02 7.8895e-01 6.6900e+00 1.4397e-06 2.7054e-05 6.5421e-06 2.2389e-06 4.7875e-06
3.8161e+02 7.8560e-01 5.3789e+00 9.8639e-07 1.8541e-05 4.4021e-06 1.5342e-06 3.2085e-06
3.8322e+02 7.8229e-01 5.1513e-01 5.1143e-08 9.8424e-07 2.7580e-07 8.5279e-08 1.9438e-07
3.8484e+02 7.7900e-01 1.9412e+00 5.1757e-07 9.7465e-06 2.4889e-06 8.1126e-07 1.8271e-06
3.8646e+02 7.7574e-01 7.4024e+00 1.5508e-06 2.9149e-05 7.0698e-06 2.4136e-06 5.1736e-06
3.8808e+02 7.7251e-01 6.3435e+00 1.1433e-06 2.1494e-05 5.1153e-06 1.7790e-06 3.7294e-06
3.8969e+02 7.6930e-01 7.4157e-01 8.0149e-08 1.5272e-06 3.9264e-07 1.2977e-07 2.7885e-07
3.9131e+02 7.6613e-01 1.9056e+00 4.9793e-07 9.3802e-06 2.4083e-06 7.8134e-07 1.7681e-06
3.9293e+02 7.6297e-01 8.1846e+00 1.6690e-06 3.1380e-05 7.6343e-06 2.5997e-06 5.5866e-06
3.9454e+02 7.5985e-01 7.4743e+00 1.3227e-06 2.4871e-05 5.9356e-06 2.0593e-06 4.3284e-06
3.9616e+02 7.5674e-01 1.0475e+00 1.2113e-07 2.2959e-06 5.6333e-07 1.9294e-07 4.0263e-07
3.9778e+02 7.5367e-01 1.8496e+00 4.7449e-07 8.9412e-06 2.3090e-06 7.4541e-07 1.6954e-06
3.9939e+02 7.5062e-01 9.0452e+00 1.7952e-06 3.3763e-05 8.2401e-06 2.7989e-06 6.0295e-06
4.0101e+02 7.4759e-01 8.8024e+00 1.5283e-06 2.8743e-05 6.8810e-06 2.3810e-06 5.0186e-06
4.0263e+02 7.4459e-01 1.4546e+00 1.7691e-07 3.3429e-06 8.0112e-07 2.7924e-07 5.7529e-07
4.0425e+02 7.4161e-01 1.7715e+00 4.4709e-07 8.4283e-06 2.1905e-06 7.0328e-07 1.6084e-06
4.0586e+02 7.3866e-01 9.9949e+00 1.9305e-06 3.6319e-05 8.8926e-06 3.0127e-06 6.5063e-06
4.0748e+02 7.3572e-01 1.0366e+01 1.7644e-06 3.3194e-05 7.9734e-06 2.7512e-06 5.8159e-06
4.0910e+02 7.3282e-01 1.9904e+00 2.5096e-07 4.7346e-06 1.1226e-06 3.9421e-07 8.0900e-07
4.1071e+02 7.2993e-01 1.6701e+00 4.1576e-07 7.8406e-06 2.0520e-06 6.5487e-07 1.5069e-06
4.1233e+02 7.2707e-01 1.1047e+01 2.0761e-06 3.9072e-05 9.5986e-06 3.2433e-06 7.0218e-06
4.1395e+02 7.2423e-01 1.2215e+01 2.0369e-06 3.8330e-05 9.2405e-06 3.1790e-06 6.7402e-06
4.1556e+02 7.2141e-01 2.6909e+00 3.4774e-07 6.5549e-06 1.5492e-06 5.4488e-07 1.1191e-06
4.1718e+02 7.1861e-01 1.5440e+00 3.8051e-07 7.1786e-06 1.8934e-06 6.0019e-07 1.3907e-06
4.1880e+02 7.1584e-01 1.2217e+01 2.2340e-06 4.2058e-05 1.0366e-05 3.4936e-06 7.5826e-06
4.2042e+02 7.1309e-01 1.4411e+01 2.3528e-06 4.4290e-05 1.0717e-05 3.6757e-06 7.8172e-06
4.2203e+02 7.1035e-01 3.6030e+00 4.7296e-07 8.9120e-06 2.1080e-06 7.4032e-07 1.5255e-06
4.2365e+02 7.0764e-01 1.3928e+00 3.4143e-07 6.4441e-06 1.7148e-06 5.3938e-07 1.2598e-06
4.2527e+02 7.0495e-01 1.3526e+01 2.4063e-06 4.5319e-05 1.1208e-05 3.7672e-06 8.1968e-06
4.2688e+02 7.0228e-01 1.7033e+01 2.7215e-06 5.1249e-05 1.2448e-05 4.2563e-06 9.0798e-06
4.2850e+02 6.9963e-01 4.7889e+00 6.3413e-07 1.1948e-05 2.8349e-06 9.9242e-07 2.0544e-06
4.3012e+02 6.9700e-01 1.2168e+00 2.9875e-07 5.6410e-06 1.5169e-06 4.7277e-07 1.1147e-06
4.3173e+02 6.9439e-01 1.5003e+01 2.5962e-06 4.8914e-05 1.2138e-05 4.0691e-06 8.8750e-06
4.3335e+02 6.9180e-01 2.0189e+01 3.1552e-06 5.9438e-05 1.4494e-05 4.9403e-06 1.0571e-05
4.3497e+02 6.8923e-01 6.3327e+00 8.4122e-07 1.5851e-05 3.7778e-06 1.3170e-06 2.7404e-06
4.3659e+02 6.8668e-01 1.0176e+00 2.5285e-07 4.7769e-06 1.3011e-06 4.0093e-07 9.5643e-07
4.3820e+02 6.8414e-01 1.6681e+01 2.8077e-06 5.2919e-05 1.3176e-05 4.4057e-06 9.6321e-06
4.3982e+02 6.8163e-01 2.4021e+01 3.6702e-06 6.9169e-05 1.6933e-05 5.7537e-06 1.2349e-05
4.4144e+02 6.7913e-01 8.3497e+00 1.1078e-06 2.0879e-05 5.0019e-06 1.7357e-06 3.6311e-06
4.4305e+02 6.7665e-01 7.9942e-01 2.0442e-07 3.8639e-06 1.0699e-06 3.2487e-07 7.8687e-07
4.4467e+02 6.7419e-01 1.8610e+01 3.0462e-06 5.7437e-05 1.4349e-05 4.7857e-06 1.0487e-05
4.4629e+02 6.7175e-01 2.8722e+01 4.2891e-06 8.0865e-05 1.9875e-05 6.7322e-06 1.4492e-05
4.4790e+02 6.6932e-01 1.1002e+01 1.4526e-06 2.7388e-05 6.5978e-06 2.2785e-06 4.7920e-06
4.4952e+02 6.6692e-01 5.7007e-01 1.5456e-07 2.9231e-06 8.2814e-07 2.4631e-07 6.0954e-07
4.5114e+02 6.6452e-01 2.0856e+01 3.3193e-06 6.2613e-05 1.5694e-05 5.2212e-06 1.1467e-05
4.5276e+02 6.6215e-01 3.4565e+01 5.0428e-06 9.5117e-05 2.3471e-05 7.9256e-06 1.7112e-05
4.5437e+02 6.5980e-01 1.4520e+01 1.9025e-06 3.5884e-05 8.6943e-06 2.9878e-06 6.3173e-06
4.5599e+02 6.5746e-01 3.4369e-01 1.0507e-07 1.9883e-06 5.8372e-07 1.6809e-07 4.3005e-07
4.5761e+02 6.5513e-01 2.3510e+01 3.6376e-06 6.8645e-05 1.7262e-05 5.7292e-06 1.2610e-05
4.5922e+02 6.5283e-01 4.1941e+01 5.9763e-06 1.1277e-04 2.7938e-05 9.4052e-06 2.0364e-05
4.6084e+02 6.5053e-01 1.9247e+01 2.4967e-06 4.7110e-05 1.1480e-05 3.9260e-06 8.3437e-06
4.6246e+02 6.4826e-01 1.4518e-01 5.8946e-08 1.1163e-06 3.5026e-07 9.4887e-08 2.5839e-07
4.6407e+02 6.4600e-01 2.6707e+01 4.0162e-06 7.5824e-05 1.9129e-05 6.3339e-06 1.3969e-05
4.6569e+02 6.4376e-01 5.1432e+01 7.1554e-06 1.3509e-04 3.3598e-05 1.1276e-05 2.4484e-05
4.6731e+02 6.4153e-01 2.5701e+01 3.2940e-06 6.2183e-05 1.5241e-05 5.1873e-06 1.1078e-05
4.6892e+02 6.3932e-01 1.8283e-02 2.1294e-08 4.0308e-07 1.5109e-07 3.4729e-08 1.1148e-07
4.7054e+02 6.3712e-01 3.0646e+01 4.4779e-06 8.4580e-05 2.1405e-05 7.0716e-06 1.5625e-05
4.7216e+02 6.3494e-01 6.3927e+01 8.6811e-06 1.6396e-04 4.0941e-05 1.3700e-05 2.9827e-05
4.7378e+02 6.3277e-01 3.4702e+01 4.3871e-06 8.2859e-05 2.0423e-05 6.9192e-06 1.4847e-05
4.7539e+02 6.3062e-01 4.1139e-02 9.4027e-10 1.5852e-08 2.7520e-08 1.6085e-09 1.9259e-08
4.7701e+02 6.2848e-01 3.5634e+01 5.0577e-06 9.5576e-05 2.4261e-05 7.9982e-06 1.7704e-05
4.7863e+02 6.2636e-01 8.0853e+01 1.0714e-05 2.0246e-04 5.0748e-05 1.6933e-05 3.6961e-05
4.8024e+02 6.2425e-01 4.7599e+01 5.9275e-06 1.1201e-04 2.7762e-05 9.3633e-06 2.0181e-05
4.8186e+02 6.2216e-01 3.5765e-01 1.3892e-08 2.5745e-07 5.4943e-08 2.0918e-08 3.6391e-08
4.8348e+02 6.2007e-01 4.2174e+01 5.8123e-06 1.0989e-04 2.7976e-05 9.2041e-06 2.0406e-05
4.8509e+02 6.1801e-01 1.0462e+02 1.3524e-05 2.5569e-04 6.4333e-05 2.1406e-05 4.6840e-05
4.8671e+02 6.1595e-01 6.6742e+01 8.1775e-06 1.5460e-04 3.8526e-05 1.2938e-05 2.8004e-05
4.8833e+02 6.1392e-01 1.2451e+00 9.0621e-08 1.7047e-06 3.7797e-07 1.4107e-07 2.6782e-07
4.8995e+02 6.1189e-01 5.1128e+01 6.8385e-06 1.2935e-04 3.3024e-05 1.0845e-05 2.4078e-05
4.9156e+02 6.0988e-01 1.3954e+02 1.7594e-05 3.3280e-04 8.4046e-05 2.7889e-05 6.1171e-05
4.9318e+02 6.0788e-01 9.6508e+01 1.1622e-05 2.1984e-04 5.5072e-05 1.8417e-05 4.0027e-05
4.9480e+02 6.0589e-01 3.2728e+00 2.9309e-07 5.5320e-06 1.2928e-06 4.6073e-07 9.2843e-07
4.9641e+02 6.0392e-01 6.4098e+01 8.3160e-06 1.5738e-04 4.0285e-05 1.3207e-05 2.9356e-05
4.9803e+02 6.0196e-01 1.9408e+02 2.3858e-05 4.5152e-04 1.1444e-04 3.7877e-05 8.3264e-05
4.9965e+02 6.0001e-01 1.4580e+02 1.7242e-05 3.2632e-04 8.2166e-05 2.7368e-05 5.9709e-05
5.0126e+02 5.9807e-01 7.7152e+00 7.5920e-07 1.4353e-05 3.4621e-06 1.1997e-06 2.4988e-06
5.0288e+02 5.9615e-01 8.4375e+01 1.0611e-05 2.0091e-04 5.1549e-05 1.6876e-05 3.7543e-05
5.0450e+02 5.9424e-01 2.8659e+02 3.4342e-05 6.5028e-04 1.6540e-04 5.4605e-05 1.2029e-04
5.0612e+02 5.9234e-01 2.3501e+02 2.7271e-05 5.1641e-04 1.3067e-04 4.3358e-05 9.4938e-05
5.0773e+02 5.9045e-01 1.7801e+01 1.8366e-06 3.4760e-05 8.5630e-06 2.9130e-06 6.1956e-06
5.0935e+02 5.8858e-01 1.1971e+02 1.4579e-05 2.7619e-04 7.1015e-05 2.3221e-05 5.1688e-05
5.1097e+02 5.8672e-01 4.6374e+02 5.4153e-05 1.0259e-03 2.6185e-04 8.6240e-05 1.9034e-04
5.1258e+02 5.8487e-01 4.1946e+02 4.7729e-05 9.0431e-04 2.2993e-04 7.6012e-05 1.6701e-04
5.1420e+02 5.8303e-01 4.3360e+01 4.5796e-06 8.6747e-05 2.1702e-05 7.2841e-06 1.5723e-05
5.1582e+02 5.8120e-01 1.9257e+02 2.2687e-05 4.3002e-04 1.1076e-04 3.6190e-05 8.0566e-05
5.1743e+02 5.7938e-01 8.7545e+02 9.9594e-05 1.8879e-03 4.8342e-04 1.5886e-04 3.5124e-04
5.1905e+02 5.7758e-01 8.9530e+02 9.9834e-05 1.8926e-03 4.8344e-04 1.5926e-04 3.5105e-04
5.2067e+02 5.7578e-01 1.2492e+02 1.3320e-05 2.5249e-04 6.3931e-05 2.1238e-05 4.6355e-05
5.2229e+02 5.7400e-01 3.9561e+02 4.5021e-05 8.5379e-04 2.2021e-04 7.1921e-05 1.6005e-04
5.2390e+02 5.7223e-01 2.2532e+03 2.4965e-04 4.7349e-03 1.2163e-03 3.9884e-04 8.8326e-04
5.2552e+02 5.7047e-01 2.8124e+03 3.0717e-04 5.8264e-03 1.4950e-03 4.9085e-04 1.0852e-03
5.2714e+02 5.6872e-01 5.7317e+02 6.1163e-05 1.1602e-03 2.9668e-04 9.7741e-05 2.1521e-04
5.2875e+02 5.6698e-01 1.5667e+03 1.7191e-04 3.2618e-03 8.4189e-04 2.7502e-04 6.1136e-04
5.3037e+02 5.6525e-01 1.5036e+04 1.6220e-03 3.0779e-02 7.9298e-03 2.5954e-03 5.7555e-03
5.3199e+02 5.6353e-01 4.0085e+04 4.2862e-03 8.1346e-02 2.0962e-02 6.8609e-03 1.5211e-02
5.3360e+02 5.6183e-01 6.0887e+04 6.4644e-03 1.2270e-01 3.1639e-02 1.0352e-02 2.2956e-02
5.3522e+02 5.6013e-01 6.0628e+04 6.3978e-03 1.2145e-01 3.1345e-02 1.0249e-02 2.2739e-02
5.3684e+02 5.5844e-01 3.9512e+04 4.1482e-03 7.8760e-02 2.0349e-02 6.6483e-03 1.4761e-02
5.3846e+02 5.5676e-01 1.4557e+04 1.5231e-03 2.8923e-02 7.4841e-03 2.4422e-03 5.4288e-03
5.4007e+02 5.5510e-01 1.4127e+03 1.4862e-04 2.8227e-03 7.3314e-04 2.3845e-04 5.3196e-04
5.4169e+02 5.5344e-01 6.4909e+02 6.5651e-05 1.2469e-03 3.2139e-04 1.0530e-04 2.3288e-04
5.4331e+02 5.5179e-01 2.8930e+03 2.9549e-04 5.6134e-03 1.4540e-03 4.7433e-04 1.0541e-03
5.4492e+02 5.5016e-01 2.2453e+03 2.2981e-04 4.3664e-03 1.1343e-03 3.6912e-04 8.2248e-04
5.4654e+02 5.4853e-01 3.6806e+02 3.8254e-05 7.2698e-04 1.9004e-04 6.1494e-05 1.3788e-04
5.4816e+02 5.4691e-01 1.4654e+02 1.4138e-05 2.6862e-04 6.9028e-05 2.2699e-05 4.9950e-05
5.4977e+02 5.4530e-01 9.3879e+02 9.3244e-05 1.7723e-03 4.6017e-04 1.4992e-04 3.3338e-04
5.5139e+02 5.4370e-01 8.8830e+02 8.8895e-05 1.6900e-03 4.4071e-04 1.4303e-04 3.1941e-04
5.5301e+02 5.4211e-01 1.8355e+02 1.8804e-05 3.5757e-04 9.4017e-05 3.0284e-05 6.8205e-05
5.5462e+02 5.4053e-01 5.2741e+01 4.8192e-06 9.1592e-05 2.3400e-05 7.7416e-06 1.6904e-05
5.5624e+02 5.3896e-01 4.4721e+02 4.3174e-05 8.2108e-04 2.1363e-04 6.9525e-05 1.5466e-04
5.5786e+02 5.3740e-01 4.7826e+02 4.6781e-05 8.8987e-04 2.3290e-04 7.5398e-05 1.6871e-04
5.5948e+02 5.3585e-01 1.1664e+02 1.1758e-05 2.2372e-04 5.9135e-05 1.8971e-05 4.2890e-05
5.6109e+02 5.3430e-01 2.2607e+01 1.9353e-06 3.6780e-05 9.2984e-06 3.1074e-06 6.7029e-06
5.6271e+02 5.3277e-01 2.5458e+02 2.3875e-05 4.5430e-04 1.1841e-04 3.8506e-05 8.5665e-05
5.6433e+02 5.3124e-01 3.0023e+02 2.8694e-05 5.4612e-04 1.4342e-04 4.6325e-05 1.0384e-04
5.6594e+02 5.2972e-01 8.3952e+01 8.3162e-06 1.5832e-04 4.2052e-05 1.3441e-05 3.0492e-05
5.6756e+02 5.2821e-01 1.0373e+01 8.1730e-07 1.5522e-05 3.8480e-06 1.3089e-06 2.7660e-06
5.6918e+02 5.2671e-01 1.6044e+02 1.4608e-05 2.7810e-04 7.2591e-05 2.3595e-05 5.2475e-05
5.7079e+02 5.2522e-01 2.0647e+02 1.9274e-05 3.6705e-04 9.6706e-05 3.1171e-05 6.9980e-05
5.7241e+02 5.2374e-01 6.5080e+01 6.3280e-06 1.2054e-04 3.2161e-05 1.0246e-05 2.3313e-05
5.7403e+02 5.2226e-01 4.7930e+00 3.3707e-07 6.3854e-06 1.5215e-06 5.3546e-07 1.0893e-06
5.7565e+02 5.2079e-01 1.0788e+02 9.5292e-06 1.8151e-04 4.7425e-05 1.5414e-05 3.4254e-05
5.7726e+02 5.1933e-01 1.5075e+02 1.3741e-05 2.6183e-04 6.9190e-05 2.2259e-05 5.0041e-05
5.7888e+02 5.1788e-01 5.2946e+01 5.0489e-06 9.6224e-05 2.5781e-05 8.1888e-06 1.8681e-05
5.8050e+02 5.1644e-01 2.1258e+00 1.2601e-07 2.3683e-06 5.1317e-07 1.9532e-07 3.6539e-07
5.8211e+02 5.1501e-01 7.5797e+01 6.4903e-06 1.2369e-04 3.2334e-05 1.0513e-05 2.3334e-05
5.8373e+02 5.1358e-01 1.1477e+02 1.0211e-05 1.9467e-04 5.1587e-05 1.6568e-05 3.7288e-05
5.8535e+02 5.1216e-01 4.4530e+01 4.1613e-06 7.9353e-05 2.1343e-05 6.7608e-06 1.5460e-05
5.8696e+02 5.1075e-01 8.7249e-01 3.9819e-08 7.2706e-07 1.1562e-07 5.6451e-08 8.2147e-08
5.8858e+02 5.0935e-01 5.4936e+01 4.5558e-06 8.6859e-05 2.2706e-05 7.3884e-06 1.6370e-05
5.9020e+02 5.0795e-01 9.0072e+01 7.8192e-06 1.4916e-04 3.9629e-05 1.2709e-05 2.8626e-05
5.9182e+02 5.0656e-01 3.8353e+01 3.5101e-06 6.6973e-05 1.8078e-05 5.7126e-06 1.3089e-05
5.9343e+02 5.0518e-01 3.5338e-01 1.4615e-08 2.4747e-07 1.5829e-08 1.6134e-08 1.3305e-08
5.9505e+02 5.0381e-01 4.0720e+01 3.2670e-06 6.2311e-05 1.6277e-05 5.3041e-06 1.1724e-05
5.9667e+02 5.0245e-01 7.2326e+01 6.1245e-06 1.1689e-04 3.1128e-05 9.9706e-06 2.2471e-05
5.9828e+02 5.0109e-01 3.3617e+01 3.0116e-06 5.7492e-05 1.5571e-05 4.9094e-06 1.1269e-05
5.9990e+02 4.9974e-01 2.3096e-01 1.9678e-08 3.4492e-07 6.3083e-08 2.4864e-08 4.9979e-08
6.0152e+02 4.9839e-01 3.0680e+01 2.3784e-06 4.5379e-05 1.1835e-05 3.8649e-06 8.5155e-06
6.0313e+02 4.9706e-01 5.9105e+01 4.8802e-06 9.3195e-05 2.4868e-05 7.9574e-06 1.7940e-05
6.0475e+02 4.9573e-01 2.9856e+01 2.6168e-06 4.9982e-05 1.3579e-05 4.2729e-06 9.8223e-06
6.0637e+02 4.9441e-01 3.2607e-01 3.9304e-08 7.2049e-07 1.8031e-07 5.7300e-08 1.3659e-07
6.0799e+02 4.9309e-01 2.3392e+01 1.7496e-06 3.3391e-05 8.6856e-06 2.8450e-06 6.2425e-06
6.0960e+02 4.9178e-01 4.8964e+01 3.9406e-06 7.5294e-05 2.0127e-05 6.4354e-06 1.4509e-05
6.1122e+02 4.9048e-01 2.6782e+01 2.2956e-06 4.3872e-05 1.1953e-05 3.7547e-06 8.6417e-06
6.1284e+02 4.8919e-01 5.3857e-01 6.5121e-08 1.2150e-06 3.2649e-07 9.9925e-08 2.4356e-07
6.1445e+02 4.8790e-01 1.7986e+01 1.2958e-06 2.4734e-05 6.4084e-06 2.1077e-06 4.6004e-06
6.1607e+02 4.8662e-01 4.1002e+01 3.2151e-06 6.1463e-05 1.6453e-05 5.2585e-06 1.1852e-05
6.1769e+02 4.8535e-01 2.4209e+01 2.0286e-06 3.8790e-05 1.0596e-05 3.3234e-06 7.6565e-06
6.1930e+02 4.8408e-01 8.1028e-01 9.2585e-08 1.7416e-06 4.7923e-07 1.4536e-07 3.5478e-07
6.2092e+02 4.8282e-01 1.3909e+01 9.6335e-07 1.8388e-05 4.7377e-06 1.5667e-06 3.3969e-06
6.2254e+02 4.8156e-01 3.4627e+01 2.6445e-06 5.0579e-05 1.3554e-05 4.3313e-06 9.7566e-06
6.2416e+02 4.8032e-01 2.2014e+01 1.8027e-06 3.4488e-05 9.4435e-06 2.9580e-06 6.8197e-06
6.2577e+02 4.7908e-01 1.1064e+00 1.1923e-07 2.2526e-06 6.2627e-07 1.8954e-07 4.6144e-07
6.2739e+02 4.7784e-01 1.0796e+01 7.1710e-07 1.3686e-05 3.4991e-06 1.1654e-06 2.5057e-06
6.2901e+02 4.7661e-01 2.9441e+01 2.1888e-06 4.1884e-05 1.1232e-05 3.5898e-06 8.0787e-06
6.3062e+02 4.7539e-01 2.0108e+01 1.6086e-06 3.0792e-05 8.4495e-06 2.6438e-06 6.0984e-06
6.3224e+02 4.7417e-01 1.4058e+00 1.4367e-07 2.7225e-06 7.6096e-07 2.3024e-07 5.5893e-07
6.3386e+02 4.7297e-01 8.3955e+00 5.3345e-07 1.0176e-05 2.5748e-06 8.6552e-07 1.8412e-06
6.3547e+02 4.7176e-01 2.5165e+01 1.8205e-06 3.4851e-05 9.3486e-06 2.9895e-06 6.7185e-06
6.3709e+02 4.7056e-01 1.8432e+01 1.4401e-06 2.7579e-05 7.5822e-06 2.3703e-06 5.4690e-06
6.3871e+02 4.6937e-01 1.6953e+00 1.6527e-07 3.1384e-06 8.8005e-07 2.6638e-07 6.4485e-07
6.4033e+02 4.6819e-01 6.5336e+00 3.9588e-07 7.5458e-06 1.8827e-06 6.4055e-07 1.3444e-06
6.4194e+02 4.6701e-01 2.1600e+01 1.5197e-06 2.9105e-05 7.8057e-06 2.4984e-06 5.6048e-06
6.4356e+02 4.6584e-01 1.6939e+01 1.2921e-06 2.4758e-05 6.8177e-06 2.1300e-06 4.9143e-06
6.4518e+02 4.6467e-01 1.9670e+00 1.8373e-07 3.4947e-06 9.8212e-07 2.9746e-07 7.1818e-07
6.4679e+02 4.6351e-01 5.0840e+00 2.9276e-07 5.5725e-06 1.3644e-06 4.7161e-07 9.7306e-07
6.4841e+02 4.6235e-01 1.8599e+01 1.2721e-06 2.4370e-05 6.5312e-06 2.0934e-06 4.6856e-06
6.5003e+02 4.6120e-01 1.5596e+01 1.1613e-06 2.2261e-05 6.1385e-06 1.9171e-06 4.4218e-06
6.5164e+02 4.6006e-01 2.2162e+00 1.9903e-07 3.7903e-06 1.0669e-06 3.2339e-07 7.7890e-07
6.5326e+02 4.5892e-01 3.9543e+00 2.1559e-07 4.0955e-06 9.7767e-07 3.4503e-07 6.9647e-07
6.5488e+02 4.5778e-01 1.6055e+01 1.0667e-06 2.0443e-05 5.4716e-06 1.7570e-06 3.9219e-06
6.5649e+02 4.5666e-01 1.4379e+01 1.0447e-06 2.0037e-05 5.5311e-06 1.7271e-06 3.9816e-06
6.5811e+02 4.5553e-01 2.4400e+00 2.1122e-07 4.0269e-06 1.1349e-06 3.4425e-07 8.2734e-07
6.5973e+02 4.5442e-01 3.0755e+00 1.5819e-07 2.9961e-06 6.9129e-07 2.5075e-07 4.9208e-07
6.6135e+02 4.5331e-01 1.3884e+01 8.9560e-07 1.7168e-05 4.5861e-06 1.4762e-06 3.2841e-06
6.6296e+02 4.5220e-01 1.3269e+01 9.4042e-07 1.8045e-05 4.9853e-06 1.5568e-06 3.5860e-06
6.6458e+02 4.5110e-01 2.6371e+00 2.2047e-07 4.2073e-06 1.1870e-06 3.6033e-07 8.6412e-07
6.6620e+02 4.5001e-01 2.3951e+00 1.1591e-07 2.1859e-06 4.8180e-07 1.8122e-07 3.4300e-07
6.6781e+02 4.4892e-01 1.2022e+01 7.5241e-07 1.4426e-05 3.8430e-06 1.2407e-06 2.7495e-06
6.6943e+02 4.4783e-01 1.2250e+01 8.4669e-07 1.6254e-05 4.4925e-06 1.4035e-06 3.2292e-06
6.7105e+02 4.4675e-01 2.8073e+00 2.2700e-07 4.3358e-06 1.2241e-06 3.7192e-07 8.9007e-07
6.7266e+02 4.4568e-01 1.8726e+00 8.5222e-08 1.5976e-06 3.3150e-07 1.3073e-07 2.3637e-07
6.7428e+02 4.4461e-01 1.0419e+01 6.3223e-07 1.2123e-05 3.2179e-06 1.0427e-06 2.3000e-06
6.7590e+02 4.4355e-01 1.1311e+01 7.6221e-07 1.4638e-05 4.0464e-06 1.2649e-06 2.9064e-06
6.7752e+02 4.4249e-01 2.9506e+00 2.3106e-07 4.4165e-06 1.2476e-06 3.7937e-07 9.0608e-07
6.7913e+02 4.4143e-01 1.4764e+00 6.3427e-08 1.1798e-06 2.2667e-07 9.4912e-08 1.6233e-07
6.8075e+02 4.4039e-01 9.0349e+00 5.3109e-07 1.0185e-05 2.6909e-06 8.7584e-07 1.9216e-06
6.8237e+02 4.3934e-01 1.0442e+01 6.8580e-07 1.3176e-05 3.6416e-06 1.1395e-06 2.6137e-06
6.8398e+02 4.3830e-01 3.0679e+00 2.3283e-07 4.4540e-06 1.2585e-06 3.8310e-07 9.1308e-07
6.8560e+02 4.3727e-01 1.1814e+00 4.8476e-08 8.9286e-07 1.5676e-07 7.0338e-08 1.1326e-07
6.8722e+02 4.3624e-01 7.8370e+00 4.4599e-07 8.5515e-06 2.2465e-06 7.3506e-07 1.6027e-06
6.8883e+02 4.3522e-01 9.6373e+00 6.1671e-07 1.1853e-05 3.2739e-06 1.0257e-06 2.3480e-06
6.9045e+02 4.3420e-01 3.1601e+00 2.3263e-07 4.4529e-06 1.2584e-06 3.8348e-07 9.1204e-07
6.9207e+02 4.3318e-01 9.6764e-01 3.8699e-08 7.0574e-07 1.1342e-07 5.4383e-08 8.3146e-08
6.9369e+02 4.3217e-01 6.7992e+00 3.7422e-07 7.1743e-06 1.8716e-06 6.1625e-07 1.3339e-06
6.9530e+02 4.3117e-01 8.8894e+00 5.5404e-07 1.0653e-05 2.9396e-06 9.2239e-07 2.1064e-06
