Time(ps) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
4.8387e+03 1.3624e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9109e+03 1.1173e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9831e+03 7.2711e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0553e+03 1.8203e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1275e+03 -5.1812e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1997e+03 -1.3619e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2720e+03 -2.3249e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3442e+03 -3.3698e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4164e+03 -4.4469e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4886e+03 -5.4966e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5608e+03 -6.4526e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6331e+03 -7.2467e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7053e+03 -7.8135e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7775e+03 -8.0963e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8497e+03 -8.0522e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9219e+03 -7.6566e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9942e+03 -6.9064e-01 1.9363e-121 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0664e+03 -5.8217e-01 1.8588e-119 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1386e+03 -4.4456e-01 -3.9655e-118 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2108e+03 -2.8415e-01 -1.2690e-116 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2830e+03 -1.0894e-01 1.0152e-115 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3552e+03 7.1991e-02 -3.2486e-114 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4275e+03 2.4914e-01 -5.1977e-113 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4997e+03 4.1328e-01 4.1582e-112 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5719e+03 5.5615e-01 -6.6531e-111 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6441e+03 6.7101e-01 -1.0645e-109 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7163e+03 7.5313e-01 -1.7032e-108 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7886e+03 8.0001e-01 1.3625e-107 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8608e+03 8.1150e-01 2.1801e-106 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9330e+03 7.8963e-01 2.6161e-105 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0052e+03 7.3835e-01 2.0929e-104 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0774e+03 6.6309e-01 -5.5810e-104 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.1497e+03 5.7025e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2219e+03 4.6665e-01 7.1437e-102 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2941e+03 3.5899e-01 1.0001e-100 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.3663e+03 2.5340e-01 -5.7149e-100 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.4385e+03 1.5507e-01 1.8288e-99 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.5107e+03 6.8006e-02 -3.6576e-99 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.5830e+03 -5.0890e-03 -8.7781e-98 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.6552e+03 -6.2812e-02 -1.1704e-96 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7274e+03 -1.0495e-01 -1.1236e-95 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7996e+03 -1.3232e-01 -1.1236e-95 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.8718e+03 -1.4648e-01 -2.9963e-95 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.9441e+03 -1.4954e-01 2.3970e-94 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.0163e+03 -1.4387e-01 8.6293e-93 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.0885e+03 -1.3187e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.1607e+03 -1.1582e-01 -4.6023e-92 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2329e+03 -9.7724e-02 -4.2955e-91 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.3052e+03 -7.9226e-02 3.6818e-90 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.3774e+03 -6.1583e-02 1.3745e-89 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.4496e+03 -4.5664e-02 -3.9273e-89 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.5218e+03 -3.1983e-02 1.5709e-88 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.5940e+03 -2.0757e-02 -1.2567e-88 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.6662e+03 -1.1968e-02 -5.0269e-88 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7385e+03 -5.4309e-03 -4.0215e-87 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.8107e+03 -8.5548e-04 -3.6194e-86 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.8829e+03 2.0996e-03 1.9303e-85 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.9551e+03 3.7848e-03 -5.7910e-85 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.0273e+03 4.5295e-03 1.5443e-84 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.0996e+03 4.6224e-03 -1.8531e-83 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.1718e+03 4.3014e-03 1.8531e-83 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2440e+03 3.7519e-03 -1.2354e-82 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.3162e+03 3.1093e-03 4.9417e-83 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.3884e+03 2.4656e-03 2.6355e-82 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.4607e+03 1.8772e-03 -8.5655e-82 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.5329e+03 1.3736e-03 7.9066e-82 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6051e+03 9.6454e-04 -1.0542e-81 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6773e+03 6.4743e-04 -5.9036e-80 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.7495e+03 4.1208e-04 -2.0241e-79 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.8217e+03 2.4491e-04 2.6988e-79 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.8940e+03 1.3162e-04 5.9374e-78 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9662e+03 5.8900e-05 -2.1590e-78 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0038e+04 1.5308e-05 6.0453e-77 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0111e+04 -8.3762e-06 3.4545e-77 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0183e+04 -1.9193e-05 6.2180e-76 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0255e+04 -2.2249e-05 3.8690e-75 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0327e+04 -2.1062e-05 1.7687e-74 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0399e+04 -1.7913e-05 6.1904e-74 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0472e+04 -1.4185e-05 -1.7687e-74 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0544e+04 -1.0636e-05 -1.7687e-73 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0616e+04 -7.6175e-06 1.4149e-73 2.6401e-185 0.0000e+00 0.0000e+00 0.0000e+00
1.0688e+04 -5.2340e-06 1.1320e-72 0.0000e+00 -2.2001e-186 0.0000e+00 0.0000e+00
1.0761e+04 -3.4559e-06 1.5847e-71 3.1658e-145 6.4761e-129 0.0000e+00 0.0000e+00
1.0833e+04 -2.1915e-06 2.7167e-71 7.0151e-143 1.3654e-126 0.0000e+00 0.0000e+00
1.0905e+04 -1.3305e-06 -5.4334e-71 7.8260e-141 1.4445e-124 0.0000e+00 0.0000e+00
1.0977e+04 -7.6841e-07 2.3545e-70 5.8610e-139 1.0226e-122 0.0000e+00 0.0000e+00
1.1049e+04 -4.1691e-07 7.2445e-70 3.3150e-137 5.4514e-121 0.0000e+00 0.0000e+00
1.1122e+04 -2.0727e-07 4.6365e-69 1.5104e-135 2.3348e-119 0.0000e+00 0.0000e+00
1.1194e+04 -8.9020e-08 6.9548e-69 5.7740e-134 8.3715e-118 0.0000e+00 0.0000e+00
1.1266e+04 -2.6981e-08 1.3910e-68 1.9047e-132 2.5852e-116 0.0000e+00 0.0000e+00
1.1338e+04 2.2335e-09 6.9548e-68 5.5335e-131 7.0211e-115 0.0000e+00 0.0000e+00
1.1411e+04 1.3453e-08 -4.6365e-68 1.4380e-129 1.7040e-113 0.0000e+00 0.0000e+00
1.1483e+04 1.5622e-08 -1.2982e-67 3.3836e-128 3.7424e-112 0.0000e+00 0.0000e+00
1.1555e+04 1.3837e-08 -1.4095e-66 7.2800e-127 7.5149e-111 0.0000e+00 0.0000e+00
1.1627e+04 1.0793e-08 -2.5223e-66 1.4437e-125 1.3914e-109 0.0000e+00 0.0000e+00
1.1699e+04 7.7725e-09 -6.8249e-66 2.6566e-124 2.3922e-108 0.0000e+00 0.0000e+00
1.1772e+04 5.2776e-09 -4.7478e-66 4.5620e-123 3.8423e-107 0.0000e+00 0.0000e+00
1.1844e+04 3.4152e-09 4.7478e-66 7.3461e-122 5.7950e-106 0.0000e+00 0.0000e+00
1.1916e+04 2.1180e-09 -6.1721e-65 1.1139e-120 8.2436e-105 0.0000e+00 0.0000e+00
1.1988e+04 1.2619e-09 -3.0386e-64 1.5963e-119 1.1104e-103 0.0000e+00 0.0000e+00
1.2061e+04 7.2241e-10 -2.6588e-64 2.1691e-118 1.4209e-102 0.0000e+00 0.0000e+00
1.2133e+04 3.9646e-10 1.5193e-64 2.8026e-117 1.7326e-101 0.0000e+00 0.0000e+00
1.2205e+04 2.0749e-10 -2.8867e-63 3.4523e-116 2.0185e-100 0.0000e+00 0.0000e+00
1.2277e+04 1.0252e-10 -2.4309e-63 4.0636e-115 2.2518e-99 0.0000e+00 0.0000e+00
1.2349e+04 4.6891e-11 -1.9447e-62 4.5801e-114 2.4106e-98 0.0000e+00 0.0000e+00
1.2422e+04 1.9005e-11 1.9447e-62 4.9526e-113 2.4810e-97 0.0000e+00 0.0000e+00
1.2494e+04 6.0095e-12 -1.4585e-62 5.1469e-112 2.4590e-96 0.0000e+00 0.0000e+00
1.2566e+04 5.8132e-13 -9.7235e-63 5.1488e-111 2.3506e-95 0.0000e+00 0.0000e+00
1.2638e+04 -1.2584e-12 -6.4175e-61 4.9654e-110 2.1702e-94 0.0000e+00 0.0000e+00
1.2710e+04 -1.5590e-12 -1.2835e-60 4.6227e-109 1.9375e-93 0.0000e+00 0.0000e+00
1.2783e+04 -1.3084e-12 -2.4892e-60 4.1598e-108 1.6747e-92 0.0000e+00 0.0000e+00
1.2855e+04 -9.4014e-13 -8.4011e-60 3.6224e-107 1.4029e-91 0.0000e+00 0.0000e+00
1.2927e+04 -6.1695e-13 -1.0579e-59 3.0560e-106 1.1402e-90 0.0000e+00 0.0000e+00
1.2999e+04 -3.7976e-13 -3.4849e-59 2.5002e-105 8.9986e-90 0.0000e+00 0.0000e+00
1.3072e+04 -2.2217e-13 3.9827e-59 1.9856e-104 6.9021e-89 0.0000e+00 0.0000e+00
1.3144e+04 -1.2440e-13 5.9741e-59 1.5321e-103 5.1495e-88 0.0000e+00 0.0000e+00
1.3216e+04 -6.6880e-14 3.7836e-58 1.1496e-102 3.7399e-87 0.0000e+00 0.0000e+00
1.3288e+04 -3.4555e-14 3.5845e-58 8.3949e-102 2.6458e-86 0.0000e+00 0.0000e+00
1.3360e+04 -1.7133e-14 -1.5134e-57 5.9703e-101 1.8246e-85 0.0000e+00 0.0000e+00
1.3433e+04 -8.1179e-15 -2.3896e-58 4.1382e-100 1.2274e-84 0.0000e+00 0.0000e+00
1.3505e+04 -3.6458e-15 7.4875e-57 2.7974e-99 8.0582e-84 0.0000e+00 0.0000e+00
1.3577e+04 -1.5276e-15 6.0537e-57 1.8454e-98 5.1665e-83 0.0000e+00 0.0000e+00
1.3649e+04 -5.7775e-16 4.0146e-56 1.1888e-97 3.2366e-82 0.0000e+00 0.0000e+00
1.3722e+04 -1.8094e-16 7.7743e-56 7.4819e-97 1.9822e-81 0.0000e+00 0.0000e+00
1.3794e+04 -3.1748e-17 1.5039e-55 4.6032e-96 1.1874e-80 0.0000e+00 0.0000e+00
1.3866e+04 1.4340e-17 3.4156e-55 2.7699e-95 6.9599e-80 0.0000e+00 0.0000e+00
1.3938e+04 2.1910e-17 -3.0587e-56 1.6309e-94 3.9938e-79 0.0000e+00 0.0000e+00
1.4010e+04 1.7758e-17 2.6509e-55 9.4011e-94 2.2444e-78 0.0000e+00 0.0000e+00
1.4083e+04 1.1826e-17 1.2235e-55 5.3072e-93 1.2358e-77 0.0000e+00 0.0000e+00
1.4155e+04 7.0905e-18 -1.5498e-54 2.9355e-92 6.6692e-77 0.0000e+00 0.0000e+00
1.4227e+04 3.9617e-18 8.1566e-55 1.5914e-91 3.5288e-76 0.0000e+00 0.0000e+00
1.4299e+04 2.0969e-18 -1.2724e-53 8.4596e-91 1.8313e-75 0.0000e+00 0.0000e+00
1.4372e+04 1.0603e-18 -1.5661e-53 4.4107e-90 9.3237e-75 0.0000e+00 0.0000e+00
1.4444e+04 5.1445e-19 -1.1746e-53 2.2563e-89 4.6586e-74 0.0000e+00 0.0000e+00
1.4516e+04 2.3986e-19 1.8271e-53 1.1328e-88 2.2849e-73 0.0000e+00 0.0000e+00
1.4588e+04 1.0740e-19 5.2202e-53 5.5835e-88 1.1003e-72 0.0000e+00 0.0000e+00
1.4660e+04 4.6033e-20 2.2969e-52 2.7024e-87 5.2040e-72 0.0000e+00 0.0000e+00
1.4733e+04 1.8762e-20 -1.6705e-52 1.2847e-86 2.4176e-71 0.0000e+00 0.0000e+00
1.4805e+04 7.1791e-21 -7.7260e-52 5.9995e-86 1.1034e-70 0.0000e+00 0.0000e+00
1.4877e+04 2.5136e-21 -8.7700e-52 2.7530e-85 4.9484e-70 0.0000e+00 0.0000e+00
1.4949e+04 7.5750e-22 -1.7540e-51 1.2415e-84 2.1808e-69 0.0000e+00 0.0000e+00
1.5021e+04 1.5843e-22 -5.0114e-51 5.5028e-84 9.4456e-69 0.0000e+00 0.0000e+00
1.5094e+04 -1.2921e-23 -7.3501e-51 2.3975e-83 4.0209e-68 0.0000e+00 0.0000e+00
1.5166e+04 -4.2674e-23 -5.3455e-51 1.0269e-82 1.6823e-67 0.0000e+00 0.0000e+00
1.5238e+04 -3.4472e-23 -1.2696e-50 4.3238e-82 6.9177e-67 0.0000e+00 0.0000e+00
1.5310e+04 -2.1455e-23 -2.1382e-50 1.7898e-81 2.7954e-66 0.0000e+00 0.0000e+00
1.5383e+04 -1.1792e-23 -5.8801e-50 7.2827e-81 1.1099e-65 0.0000e+00 0.0000e+00
1.5455e+04 -5.9901e-24 -2.0313e-49 2.9127e-80 4.3289e-65 2.4310e-308 -9.8247e-299
1.5527e+04 -2.8707e-24 -1.0691e-50 1.1448e-79 1.6579e-64 -8.4472e-197 1.0904e-186
1.5599e+04 -1.3116e-24 2.1382e-50 4.4203e-79 6.2321e-64 -2.5732e-194 3.3182e-184
1.5671e+04 -5.7435e-25 -2.5659e-49 1.6761e-78 2.2977e-63 -3.9331e-192 5.0668e-182
1.5744e+04 -2.4164e-25 1.7106e-49 6.2382e-78 8.3017e-63 -4.0229e-190 5.1773e-180
1.5816e+04 -9.7677e-26 -1.0263e-48 2.2771e-77 2.9357e-62 -3.0983e-188 3.9837e-178
1.5888e+04 -3.7846e-26 -8.5528e-49 8.1438e-77 1.0143e-61 -1.9171e-186 2.4627e-176
1.5960e+04 -1.3981e-26 -8.9805e-48 2.8498e-76 3.4163e-61 -9.9290e-185 1.2744e-174
1.6033e+04 -4.8732e-27 -8.2107e-48 9.7389e-76 1.1177e-60 -4.4285e-183 5.6793e-173
1.6105e+04 -1.5706e-27 -1.2316e-47 3.2414e-75 3.5339e-60 -1.7367e-181 2.2256e-171
1.6177e+04 -4.4740e-28 -1.3685e-48 1.0465e-74 1.0708e-59 -6.0850e-180 7.7921e-170
1.6249e+04 -9.8508e-29 1.0263e-47 3.2579e-74 3.0651e-59 -1.9289e-178 2.4684e-168
1.6321e+04 -5.6515e-30 -1.3685e-48 9.6812e-74 8.0600e-59 -5.5884e-177 7.1470e-167
1.6394e+04 1.1158e-29 2.0527e-47 2.6975e-73 1.8207e-58 -1.4923e-175 1.9074e-165
1.6466e+04 9.5185e-30 -7.3897e-47 6.7909e-73 2.7580e-58 -3.6990e-174 4.7254e-164
1.6538e+04 5.6031e-30 2.4632e-47 1.3986e-72 -2.9681e-58 -8.5615e-173 1.0932e-162
1.6610e+04 2.8352e-30 -2.6274e-46 1.4085e-72 -5.3007e-57 -1.8599e-171 2.3738e-161
1.6683e+04 1.3121e-30 -3.5032e-46 -7.0926e-72 -3.2458e-56 -3.8089e-170 4.8596e-160
1.6755e+04 5.6996e-31 -9.0865e-46 -6.4937e-71 -1.5733e-55 -7.3823e-169 9.4153e-159
1.6827e+04 2.3540e-31 -9.0865e-46 -3.5661e-70 -6.8255e-55 -1.3586e-167 1.7323e-157
1.6899e+04 9.3065e-32 -7.1160e-46 -1.6498e-69 -2.7668e-54 -2.3814e-166 3.0354e-156
1.6971e+04 3.5332e-32 -1.7516e-46 -6.9689e-69 -1.0695e-53 -3.9860e-165 5.0793e-155
1.7044e+04 1.2890e-32 4.1054e-46 -2.7756e-68 -3.9864e-53 -6.3857e-164 8.1354e-154
1.7116e+04 4.5125e-33 2.8464e-46 -1.0593e-67 -1.4427e-52 -9.8126e-163 1.2498e-152
1.7188e+04 1.5093e-33 1.1386e-45 -3.9107e-67 -5.0931e-52 -1.4490e-161 1.8452e-151
1.7260e+04 4.7828e-34 3.3281e-45 -1.4047e-66 -1.7592e-51 -2.0598e-160 2.6224e-150
1.7332e+04 1.4128e-34 3.8536e-45 -4.9286e-66 -5.9596e-51 -2.8228e-159 3.5932e-149
1.7405e+04 3.7598e-35 -1.0510e-44 -1.6940e-65 -1.9835e-50 -3.7350e-158 4.7535e-148
1.7477e+04 8.2372e-36 -2.1019e-44 -5.7158e-65 -6.4944e-50 -4.7776e-157 6.0791e-147
