Time(ps) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
9.0129e+04 8.2539e-01 6.7338e-01 -1.4791e-01 -2.6649e-01 -9.4903e-02 -5.4198e-03
9.0514e+04 9.9212e-01 6.0522e-01 -1.2359e-01 -1.1265e-01 -4.9740e-02 1.1211e-01
9.0899e+04 6.5913e-01 2.3218e-01 -3.7076e-02 9.7714e-02 2.0416e-02 1.7335e-01
9.1284e+04 -5.8603e-03 -2.5800e-01 6.7894e-02 2.5838e-01 8.0075e-02 1.4821e-01
9.1670e+04 -6.6790e-01 -6.1845e-01 1.3847e-01 2.8851e-01 9.9202e-02 4.9508e-02
9.2055e+04 -9.9352e-01 -6.6747e-01 1.3925e-01 1.7331e-01 6.8319e-02 -7.3494e-02
9.2440e+04 -8.1872e-01 -3.8021e-01 7.0019e-02 -2.8854e-02 3.1430e-03 -1.5959e-01
9.2825e+04 -2.3153e-01 9.8725e-02 -3.4295e-02 -2.1607e-01 -6.3439e-02 -1.6599e-01
9.3210e+04 4.7227e-01 5.2805e-01 -1.2122e-01 -2.9423e-01 -9.7958e-02 -8.9606e-02
9.3595e+04 9.3820e-01 6.9141e-01 -1.4710e-01 -2.2425e-01 -8.3146e-02 3.1385e-02
9.3981e+04 9.3156e-01 5.0641e-01 -9.8986e-02 -4.1589e-02 -2.6549e-02 1.3651e-01
9.4366e+04 4.5571e-01 6.6227e-02 -1.1331e-03 1.6175e-01 4.3311e-02 1.7322e-01
9.4751e+04 -2.4968e-01 -4.0740e-01 9.7216e-02 2.8347e-01 9.1287e-02 1.2316e-01
9.5136e+04 -8.2931e-01 -6.7586e-01 1.4659e-01 2.6241e-01 9.3272e-02 1.1421e-02
9.5521e+04 -9.9122e-01 -6.0386e-01 1.2217e-01 1.0931e-01 4.8326e-02 -1.0598e-01
9.5906e+04 -6.5386e-01 -2.2763e-01 3.6314e-02 -9.8646e-02 -2.0872e-02 -1.7017e-01
9.6292e+04 1.2839e-02 2.6335e-01 -6.7740e-02 -2.5672e-01 -7.9459e-02 -1.4891e-01
9.6677e+04 6.7308e-01 6.2173e-01 -1.3762e-01 -2.8541e-01 -9.7977e-02 -5.2758e-02
9.7062e+04 9.9429e-01 6.6691e-01 -1.3824e-01 -1.7045e-01 -6.7194e-02 7.0115e-02
9.7447e+04 8.1469e-01 3.7604e-01 -6.9350e-02 3.0107e-02 -2.7008e-03 1.5799e-01
9.7832e+04 2.2474e-01 -1.0439e-01 3.4331e-02 2.1526e-01 6.3016e-02 1.6648e-01
9.8217e+04 -4.7841e-01 -5.3231e-01 1.2068e-01 2.9195e-01 9.6961e-02 9.0922e-02
