Frequency(THz) Wavelength(um) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
2.1627e-06 1.3862e+08 1.2370e+00 3.0206e-02 2.1821e-03 6.0124e-02 3.2377e-02 1.1274e-01
2.1728e-06 1.3797e+08 8.6782e-01 2.7778e-02 4.4682e-04 5.5776e-02 2.9725e-02 9.7653e-02
2.1829e-06 1.3734e+08 4.4679e-02 9.7903e-03 3.9512e-04 2.1761e-02 1.1458e-02 4.3707e-02
2.1930e-06 1.3670e+08 4.1607e-01 8.1378e-03 3.9747e-03 1.2154e-03 8.3539e-05 6.3114e-03
2.2031e-06 1.3608e+08 1.2475e+00 7.2763e-02 9.2520e-03 1.7882e-02 6.5150e-03 3.0343e-02
2.2132e-06 1.3545e+08 8.8005e-01 1.7212e-01 1.2491e-02 4.9040e-02 1.5560e-02 9.3041e-02
2.2234e-06 1.3484e+08 4.6573e-02 2.0456e-01 1.2600e-02 7.0230e-02 1.3523e-02 1.3435e-01
2.2335e-06 1.3423e+08 4.1627e-01 1.3644e-01 1.1466e-02 8.7825e-02 7.9773e-03 1.2483e-01
2.2436e-06 1.3362e+08 1.2582e+00 5.0850e-02 1.0385e-02 1.0700e-01 9.2287e-03 8.6694e-02
2.2537e-06 1.3302e+08 8.9261e-01 2.7088e-02 8.6056e-03 1.0553e-01 1.1522e-02 5.5705e-02
2.2638e-06 1.3243e+08 4.8529e-02 4.9333e-02 5.5780e-03 6.9483e-02 6.9805e-03 4.1665e-02
2.2739e-06 1.3184e+08 4.1654e-01 6.9465e-02 2.4332e-03 2.5878e-02 2.7758e-03 3.4050e-02
2.2840e-06 1.3126e+08 1.2693e+00 8.0416e-02 5.3130e-04 7.7619e-03 8.0020e-03 3.1873e-02
2.2941e-06 1.3068e+08 9.0551e-01 8.7650e-02 5.2125e-05 9.8274e-03 1.4967e-02 4.6093e-02
2.3042e-06 1.3011e+08 5.0551e-02 8.6380e-02 4.3379e-04 8.9882e-03 1.1289e-02 7.3530e-02
2.3143e-06 1.2954e+08 4.1690e-01 1.0482e-01 9.5701e-04 6.5291e-03 2.9706e-03 9.1154e-02
2.3244e-06 1.2898e+08 1.2808e+00 1.8469e-01 8.5215e-04 1.5688e-02 6.5385e-03 8.3249e-02
2.3345e-06 1.2842e+08 9.1878e-01 2.7916e-01 1.5604e-04 2.6154e-02 2.1262e-02 5.7518e-02
2.3446e-06 1.2786e+08 5.2641e-02 2.6895e-01 2.7022e-04 1.8593e-02 2.8136e-02 3.1726e-02
2.3547e-06 1.2731e+08 4.1734e-01 1.3524e-01 2.1251e-03 2.5869e-03 1.8311e-02 2.2471e-02
2.3648e-06 1.2677e+08 1.2927e+00 1.4988e-02 4.1251e-03 3.2906e-03 5.1533e-03 4.2562e-02
2.3749e-06 1.2623e+08 9.3241e-01 1.4127e-02 3.8527e-03 1.7837e-02 2.3228e-03 8.1991e-02
2.3850e-06 1.2570e+08 5.4801e-02 6.7375e-02 1.6385e-03 2.0712e-02 5.2693e-03 9.8415e-02
2.3952e-06 1.2517e+08 4.1786e-01 6.9957e-02 2.5513e-04 8.1692e-03 3.9362e-03 6.4627e-02
2.4053e-06 1.2464e+08 1.3050e+00 4.6916e-02 9.9622e-04 2.0091e-03 1.1278e-03 1.8864e-02
2.4154e-06 1.2412e+08 9.4644e-01 7.7154e-02 2.3914e-03 9.7705e-03 5.3119e-03 1.9360e-02
2.4255e-06 1.2360e+08 5.7033e-02 1.3092e-01 3.1112e-03 1.5066e-02 1.3524e-02 5.5835e-02
2.4356e-06 1.2309e+08 4.1847e-01 1.1712e-01 3.6657e-03 9.9773e-03 1.5953e-02 7.0079e-02
2.4457e-06 1.2258e+08 1.3177e+00 4.6469e-02 4.5849e-03 5.3760e-03 1.3456e-02 6.1239e-02
2.4558e-06 1.2208e+08 9.6086e-01 1.7751e-02 5.4318e-03 5.4410e-03 1.5795e-02 8.5794e-02
2.4659e-06 1.2158e+08 5.9341e-02 6.0583e-02 6.6125e-03 2.8998e-03 2.2969e-02 1.3999e-01
2.4760e-06 1.2108e+08 4.1917e-01 1.0615e-01 9.7236e-03 3.8739e-03 2.3170e-02 1.4261e-01
2.4861e-06 1.2059e+08 1.3308e+00 1.0965e-01 1.4745e-02 2.4896e-02 1.2870e-02 7.2754e-02
2.4962e-06 1.2010e+08 9.7570e-01 1.0061e-01 1.8996e-02 5.7551e-02 5.3637e-03 2.2775e-02
2.5063e-06 1.1961e+08 6.1726e-02 1.0413e-01 2.0253e-02 6.8976e-02 1.1938e-02 5.5459e-02
2.5164e-06 1.1913e+08 4.1997e-01 9.8232e-02 1.8979e-02 4.9310e-02 2.5217e-02 1.0723e-01
2.5265e-06 1.1866e+08 1.3443e+00 6.7042e-02 1.6332e-02 2.7065e-02 3.0452e-02 1.0619e-01
2.5366e-06 1.1818e+08 9.9098e-01 3.3151e-02 1.2296e-02 2.3147e-02 2.5353e-02 8.7584e-02
2.5467e-06 1.1772e+08 6.4193e-02 2.0495e-02 7.2381e-03 2.2283e-02 1.8472e-02 1.0142e-01
2.5569e-06 1.1725e+08 4.2085e-01 2.8213e-02 2.9714e-03 9.8051e-03 1.3901e-02 1.0404e-01
2.5670e-06 1.1679e+08 1.3584e+00 4.6689e-02 6.4841e-04 3.9519e-03 9.1161e-03 5.5118e-02
2.5771e-06 1.1633e+08 1.0067e+00 6.6023e-02 3.6612e-05 2.2588e-02 4.9452e-03 3.2537e-02
2.5872e-06 1.1588e+08 6.6743e-02 7.1723e-02 2.2731e-03 4.4577e-02 5.9382e-03 1.1361e-01
2.5973e-06 1.1543e+08 4.2183e-01 5.8806e-02 9.5960e-03 4.0009e-02 1.0744e-02 2.1406e-01
2.6074e-06 1.1498e+08 1.3728e+00 4.1280e-02 1.9520e-02 2.1444e-02 1.2159e-02 1.9815e-01
2.6175e-06 1.1453e+08 1.0229e+00 3.0819e-02 2.3563e-02 2.6570e-02 8.1230e-03 9.6758e-02
2.6276e-06 1.1409e+08 6.9380e-02 2.5727e-02 1.7031e-02 5.7203e-02 4.1695e-03 5.2128e-02
2.6377e-06 1.1366e+08 4.2291e-01 3.0531e-02 7.2961e-03 7.3632e-02 3.6539e-03 8.1780e-02
2.6478e-06 1.1322e+08 1.3878e+00 5.2491e-02 5.8037e-03 5.2626e-02 4.0933e-03 7.6666e-02
2.6579e-06 1.1279e+08 1.0396e+00 7.1530e-02 1.2864e-02 1.7777e-02 4.9762e-03 2.3330e-02
2.6680e-06 1.1237e+08 7.2108e-02 6.1294e-02 1.7474e-02 1.7166e-03 9.9665e-03 3.4339e-02
2.6781e-06 1.1194e+08 4.2410e-01 4.5821e-02 1.3067e-02 4.9531e-03 1.7753e-02 1.2863e-01
2.6882e-06 1.1152e+08 1.4033e+00 7.0526e-02 6.0050e-03 7.8500e-03 1.9663e-02 1.6991e-01
2.6983e-06 1.1110e+08 1.0568e+00 1.0859e-01 5.0898e-03 4.3875e-03 1.1989e-02 8.9930e-02
2.7084e-06 1.1069e+08 7.4930e-02 8.4502e-02 9.1243e-03 5.2244e-03 3.0670e-03 5.5726e-03
2.7186e-06 1.1028e+08 4.2539e-01 1.6592e-02 1.0468e-02 1.6279e-02 1.4920e-03 2.5210e-02
2.7287e-06 1.0987e+08 1.4194e+00 3.0396e-02 6.6784e-03 3.0448e-02 4.0080e-03 8.4961e-02
2.7388e-06 1.0946e+08 1.0745e+00 1.7200e-01 2.1712e-03 3.8818e-02 2.9966e-03 8.2165e-02
2.7489e-06 1.0906e+08 7.7849e-02 3.0898e-01 3.0707e-04 3.9716e-02 1.0306e-04 4.4363e-02
2.7590e-06 1.0866e+08 4.2678e-01 3.0087e-01 8.6954e-05 3.6065e-02 2.3322e-03 4.6286e-02
2.7691e-06 1.0826e+08 1.4359e+00 1.8574e-01 4.3226e-04 2.9958e-02 8.1768e-03 6.4042e-02
2.7792e-06 1.0787e+08 1.0928e+00 1.0320e-01 2.0629e-03 2.1917e-02 9.4141e-03 4.2028e-02
2.7893e-06 1.0748e+08 8.0871e-02 1.0070e-01 4.1107e-03 1.3586e-02 6.5937e-03 2.3988e-02
2.7994e-06 1.0709e+08 4.2829e-01 1.1912e-01 3.8433e-03 9.2044e-03 1.0420e-02 8.1333e-02
2.8095e-06 1.0671e+08 1.4531e+00 1.2076e-01 1.8677e-03 1.1915e-02 2.3673e-02 1.6659e-01
2.8196e-06 1.0632e+08 1.1116e+00 1.2455e-01 3.5878e-03 1.7828e-02 3.2970e-02 1.7431e-01
2.8297e-06 1.0594e+08 8.3998e-02 1.3702e-01 1.2462e-02 1.8309e-02 2.6612e-02 1.1526e-01
2.8398e-06 1.0557e+08 4.2992e-01 1.3859e-01 2.4326e-02 1.2125e-02 1.2303e-02 9.5881e-02
2.8499e-06 1.0519e+08 1.4709e+00 1.2865e-01 3.1385e-02 1.0335e-02 6.3669e-03 1.3574e-01
2.8600e-06 1.0482e+08 1.1310e+00 1.1769e-01 3.0425e-02 2.1852e-02 1.0475e-02 1.3906e-01
2.8701e-06 1.0445e+08 8.7236e-02 9.2152e-02 2.4664e-02 3.7847e-02 1.1969e-02 6.6201e-02
2.8803e-06 1.0409e+08 4.3167e-01 4.4354e-02 1.8708e-02 4.0363e-02 6.1446e-03 9.9388e-03
2.8904e-06 1.0372e+08 1.4893e+00 1.2477e-02 1.4379e-02 2.5650e-02 3.6479e-03 5.0038e-02
2.9005e-06 1.0336e+08 1.1511e+00 3.2714e-02 1.1147e-02 8.5297e-03 1.1140e-02 1.2775e-01
2.9106e-06 1.0300e+08 9.0589e-02 7.4108e-02 8.2406e-03 1.9043e-03 1.8026e-02 1.3454e-01
2.9207e-06 1.0264e+08 4.3353e-01 7.6173e-02 5.6394e-03 2.6003e-03 1.2542e-02 6.3969e-02
2.9308e-06 1.0229e+08 1.5083e+00 3.6052e-02 4.0688e-03 2.2024e-03 1.7513e-03 4.9103e-03
2.9409e-06 1.0194e+08 1.1718e+00 1.4078e-02 4.3496e-03 2.1480e-03 2.5776e-03 2.0385e-02
2.9510e-06 1.0159e+08 9.4061e-02 6.1212e-02 6.2519e-03 9.9002e-03 1.7313e-02 9.7918e-02
2.9611e-06 1.0124e+08 4.3553e-01 1.6198e-01 8.3216e-03 2.6353e-02 3.0829e-02 1.9621e-01
2.9712e-06 1.0090e+08 1.5280e+00 2.3543e-01 9.4403e-03 4.6053e-02 3.1005e-02 2.7260e-01
2.9813e-06 1.0056e+08 1.1932e+00 2.0061e-01 1.0060e-02 6.6910e-02 2.0447e-02 2.7231e-01
2.9914e-06 1.0022e+08 9.7659e-02 8.3019e-02 1.1351e-02 9.0909e-02 8.0556e-03 1.6821e-01
3.0015e-06 9.9880e+07 4.3766e-01 3.3398e-02 1.3851e-02 1.1514e-01 5.9288e-04 3.5215e-02
3.0116e-06 9.9545e+07 1.5485e+00 1.5940e-01 1.7412e-02 1.2915e-01 3.3590e-03 1.3764e-02
3.0217e-06 9.9212e+07 1.2154e+00 3.5153e-01 2.1135e-02 1.2355e-01 1.6499e-02 1.4292e-01
3.0318e-06 9.8881e+07 1.0139e-01 3.8853e-01 2.2570e-02 9.7918e-02 2.7892e-02 2.7927e-01
3.0419e-06 9.8553e+07 4.3993e-01 2.2539e-01 1.8917e-02 6.0554e-02 2.3131e-02 2.5837e-01
3.0521e-06 9.8226e+07 1.5696e+00 5.0137e-02 1.0950e-02 2.4713e-02 7.5537e-03 1.1141e-01
3.0622e-06 9.7902e+07 1.2382e+00 2.4326e-02 4.0841e-03 4.9240e-03 4.0792e-03 2.8967e-02
3.0723e-06 9.7580e+07 1.0525e-01 1.0409e-01 2.8432e-03 9.8381e-03 2.0924e-02 1.0559e-01
3.0824e-06 9.7260e+07 4.4234e-01 1.7063e-01 5.2631e-03 3.3470e-02 3.6222e-02 2.2239e-01
3.0925e-06 9.6942e+07 1.5916e+00 1.9527e-01 5.7401e-03 5.6001e-02 2.8076e-02 2.2491e-01
3.1026e-06 9.6627e+07 1.2619e+00 1.9304e-01 2.7635e-03 5.8601e-02 7.3324e-03 1.2393e-01
3.1127e-06 9.6313e+07 1.0926e-01 1.4302e-01 2.2950e-04 3.9447e-02 2.0521e-03 4.4631e-02
3.1228e-06 9.6001e+07 4.4490e-01 5.6571e-02 9.3237e-04 1.4792e-02 1.6613e-02 4.6140e-02
3.1329e-06 9.5692e+07 1.6144e+00 1.9579e-02 2.7198e-03 4.8814e-03 2.7454e-02 8.5241e-02
3.1430e-06 9.5384e+07 1.2863e+00 6.8647e-02 2.5670e-03 1.8746e-02 1.9300e-02 1.1648e-01
3.1531e-06 9.5078e+07 1.1342e-01 1.1578e-01 1.1050e-03 4.9110e-02 4.9954e-03 1.3101e-01
3.1632e-06 9.4774e+07 4.4762e-01 8.2726e-02 1.0548e-03 7.7710e-02 2.4708e-03 1.1505e-01
3.1733e-06 9.4473e+07 1.6380e+00 2.3497e-02 3.8651e-03 8.6413e-02 8.7511e-03 5.9977e-02
3.1834e-06 9.4173e+07 1.3116e+00 3.7815e-02 9.8800e-03 6.9246e-02 9.1011e-03 7.4591e-03
3.1935e-06 9.3875e+07 1.1773e-01 1.4665e-01 1.8917e-02 3.7983e-02 2.1172e-03 7.6583e-03
3.2036e-06 9.3579e+07 4.5049e-01 3.0613e-01 2.7944e-02 1.3968e-02 1.6712e-03 4.3184e-02
3.2138e-06 9.3284e+07 1.6625e+00 4.4441e-01 3.0873e-02 1.0109e-02 1.5921e-02 7.1710e-02
3.2239e-06 9.2992e+07 1.3378e+00 4.5219e-01 2.4473e-02 2.0392e-02 3.5460e-02 1.2176e-01
3.2340e-06 9.2701e+07 1.2221e-01 2.7737e-01 1.3272e-02 2.9246e-02 4.5357e-02 2.4449e-01
3.2441e-06 9.2412e+07 4.5354e-01 6.9901e-02 5.3084e-03 2.9888e-02 4.2694e-02 3.8038e-01
3.2542e-06 9.2125e+07 1.6879e+00 6.1870e-02 3.9234e-03 2.8654e-02 3.7161e-02 3.9752e-01
3.2643e-06 9.1840e+07 1.3650e+00 2.4587e-01 6.6680e-03 3.1242e-02 3.6293e-02 2.8420e-01
3.2744e-06 9.1557e+07 1.2686e-01 3.6502e-01 1.0834e-02 3.2423e-02 3.5961e-02 1.8041e-01
3.2845e-06 9.1275e+07 4.5675e-01 2.9101e-01 1.5794e-02 2.4982e-02 2.8368e-02 1.7299e-01
3.2946e-06 9.0995e+07 1.7143e+00 1.8231e-01 2.0069e-02 1.3039e-02 1.5398e-02 1.8175e-01
3.3047e-06 9.0717e+07 1.3931e+00 1.6863e-01 2.0627e-02 7.0448e-03 7.7360e-03 1.2189e-01
3.3148e-06 9.0440e+07 1.3169e-01 1.4902e-01 1.6685e-02 7.7674e-03 1.1360e-02 6.2050e-02
3.3249e-06 9.0165e+07 4.6015e-01 6.5471e-02 1.1270e-02 6.8625e-03 2.1181e-02 1.0706e-01
3.3350e-06 8.9892e+07 1.7418e+00 9.3363e-02 7.6779e-03 4.9776e-03 2.8488e-02 2.0602e-01
3.3451e-06 8.9621e+07 1.4223e+00 3.2001e-01 6.8485e-03 1.5321e-02 2.8119e-02 2.1305e-01
3.3552e-06 8.9351e+07 1.3671e-01 4.8712e-01 9.2489e-03 4.0729e-02 1.8536e-02 1.0575e-01
3.3653e-06 8.9082e+07 4.6375e-01 3.4827e-01 1.6254e-02 5.9811e-02 4.6046e-03 1.5746e-02
3.3755e-06 8.8816e+07 1.7703e+00 7.8499e-02 2.7328e-02 5.1574e-02 1.3039e-03 3.9640e-02
3.3856e-06 8.8550e+07 1.4526e+00 9.6214e-03 3.7622e-02 2.6973e-02 2.0705e-02 1.2625e-01
3.3957e-06 8.8287e+07 1.4193e-01 1.2581e-01 4.0853e-02 1.6701e-02 4.9576e-02 1.7411e-01
3.4058e-06 8.8025e+07 4.6754e-01 1.6407e-01 3.4560e-02 2.8257e-02 5.6234e-02 1.5716e-01
3.4159e-06 8.7764e+07 1.7999e+00 8.7064e-02 2.2010e-02 3.6517e-02 3.1979e-02 1.2168e-01
3.4260e-06 8.7506e+07 1.4840e+00 8.9013e-02 9.6251e-03 2.3770e-02 9.9693e-03 1.1907e-01
3.4361e-06 8.7248e+07 1.4736e-01 1.9643e-01 2.4841e-03 7.8928e-03 2.3410e-02 1.6930e-01
3.4462e-06 8.6992e+07 4.7154e-01 2.2155e-01 8.1495e-04 1.4589e-02 5.6970e-02 2.4417e-01
3.4563e-06 8.6738e+07 1.8308e+00 1.0786e-01 7.7445e-04 3.7004e-02 6.5859e-02 2.7103e-01
3.4664e-06 8.6485e+07 1.5166e+00 9.3826e-03 1.4428e-04 4.5033e-02 3.8649e-02 2.0248e-01
3.4765e-06 8.6234e+07 1.5300e-01 9.4132e-03 2.4774e-03 2.8370e-02 1.1283e-02 9.4218e-02
3.4866e-06 8.5984e+07 4.7576e-01 2.7267e-02 1.2424e-02 7.8339e-03 1.3276e-02 5.5198e-02
3.4967e-06 8.5735e+07 1.8628e+00 1.5156e-02 2.6832e-02 2.8574e-03 2.9181e-02 1.0330e-01
3.5068e-06 8.5488e+07 1.5505e+00 1.2564e-02 3.4882e-02 7.9177e-03 2.8935e-02 1.3917e-01
3.5169e-06 8.5242e+07 1.5888e-01 1.5046e-02 2.9541e-02 8.1774e-03 1.2755e-02 9.4659e-02
3.5270e-06 8.4998e+07 4.8021e-01 5.0642e-03 1.5824e-02 2.9794e-03 2.7004e-03 3.0239e-02
3.5371e-06 8.4755e+07 1.8962e+00 6.6638e-02 4.7378e-03 3.2891e-03 4.5786e-03 2.7359e-02
3.5473e-06 8.4514e+07 1.5857e+00 2.4443e-01 1.4166e-03 1.4579e-02 4.9758e-03 5.8131e-02
3.5574e-06 8.4274e+07 1.6500e-01 3.6642e-01 2.4849e-03 3.1157e-02 9.6175e-04 5.0533e-02
3.5675e-06 8.4035e+07 4.8490e-01 2.6113e-01 3.0988e-03 4.2710e-02 6.4081e-03 2.8246e-02
3.5776e-06 8.3798e+07 1.9310e+00 6.1762e-02 2.2352e-03 4.1271e-02 2.4980e-02 7.1780e-02
3.5877e-06 8.3562e+07 1.6224e+00 1.3374e-02 1.1612e-03 2.6656e-02 3.9280e-02 1.6331e-01
3.5978e-06 8.3327e+07 1.7138e-01 8.3667e-02 4.8798e-04 9.0226e-03 3.6687e-02 1.9375e-01
3.6079e-06 8.3094e+07 4.8984e-01 9.0473e-02 1.0264e-04 1.3124e-03 2.8126e-02 1.3346e-01
3.6180e-06 8.2861e+07 1.9673e+00 1.0049e-01 1.0860e-05 6.0764e-03 2.7420e-02 7.5362e-02
3.6281e-06 8.2631e+07 1.6605e+00 3.0084e-01 1.1894e-04 1.4018e-02 2.6975e-02 7.9086e-02
3.6382e-06 8.2401e+07 1.7803e-01 5.5119e-01 1.2599e-04 1.6413e-02 1.3858e-02 9.4204e-02
3.6483e-06 8.2173e+07 4.9505e-01 5.2285e-01 2.4440e-05 1.3115e-02 7.4217e-04 8.8666e-02
3.6584e-06 8.1946e+07 2.0051e+00 2.7379e-01 6.2912e-05 8.1503e-03 1.4283e-02 1.2410e-01
3.6685e-06 8.1720e+07 1.7002e+00 2.0097e-01 3.0974e-04 4.8631e-03 5.0509e-02 2.1880e-01
3.6786e-06 8.1496e+07 1.8496e-01 3.6997e-01 7.1503e-04 5.7609e-03 6.9155e-02 2.5958e-01
3.6887e-06 8.1272e+07 5.0054e-01 4.0119e-01 1.1012e-03 9.2040e-03 4.6801e-02 1.7121e-01
3.6988e-06 8.1050e+07 2.0445e+00 1.5396e-01 1.0444e-03 7.7904e-03 1.3523e-02 7.1046e-02
3.7090e-06 8.0829e+07 1.7416e+00 6.8955e-03 1.3681e-03 1.2012e-03 1.3849e-02 1.0831e-01
3.7191e-06 8.0610e+07 1.9220e-01 2.2090e-01 5.9402e-03 8.0374e-03 4.6042e-02 2.2751e-01
3.7292e-06 8.0391e+07 5.0632e-01 4.8996e-01 1.8500e-02 4.6316e-02 6.8182e-02 2.5570e-01
3.7393e-06 8.0174e+07 2.0856e+00 4.4351e-01 3.5118e-02 9.8446e-02 5.7327e-02 1.6961e-01
3.7494e-06 7.9958e+07 1.7847e+00 2.1218e-01 4.3278e-02 1.1732e-01 3.1738e-02 9.8282e-02
3.7595e-06 7.9743e+07 1.9976e-01 1.3939e-01 3.3972e-02 8.0947e-02 1.4536e-02 9.5684e-02
3.7696e-06 7.9529e+07 5.1241e-01 2.3020e-01 1.4115e-02 2.4867e-02 8.3222e-03 1.0440e-01
3.7797e-06 7.9317e+07 2.1286e+00 2.5108e-01 1.2713e-03 2.7478e-03 1.3209e-02 1.3129e-01
3.7898e-06 7.9105e+07 1.8297e+00 1.6045e-01 4.3582e-03 2.5537e-02 3.6012e-02 2.4310e-01
3.7999e-06 7.8895e+07 2.0765e-01 9.9332e-02 1.4332e-02 5.7601e-02 6.5274e-02 3.6535e-01
3.8100e-06 7.8685e+07 5.1884e-01 1.0398e-01 1.6864e-02 6.5354e-02 6.8962e-02 3.1663e-01
3.8201e-06 7.8477e+07 2.1735e+00 1.1329e-01 9.7697e-03 4.9208e-02 4.0577e-02 1.1130e-01
3.8302e-06 7.8270e+07 1.8766e+00 1.3651e-01 2.6713e-03 2.8832e-02 1.9343e-02 6.2600e-05
3.8403e-06 7.8064e+07 2.1591e-01 1.8224e-01 1.9897e-03 1.6779e-02 3.5415e-02 1.0046e-01
3.8504e-06 7.7859e+07 5.2561e-01 1.5934e-01 3.6699e-03 1.3685e-02 6.0588e-02 2.1006e-01
3.8605e-06 7.7655e+07 2.2204e+00 5.4627e-02 2.4772e-03 1.6920e-02 5.0149e-02 1.4268e-01
3.8707e-06 7.7453e+07 1.9257e+00 4.8056e-02 1.8203e-03 2.3601e-02 1.3801e-02 3.8872e-02
3.8808e-06 7.7251e+07 2.2455e-01 2.4073e-01 8.4464e-03 2.7849e-02 1.1184e-03 1.2543e-01
3.8909e-06 7.7050e+07 5.3274e-01 4.3657e-01 2.0441e-02 2.2749e-02 2.6471e-02 3.3015e-01
3.9010e-06 7.6851e+07 2.2695e+00 4.1243e-01 2.8007e-02 1.0073e-02 5.4409e-02 3.9625e-01
3.9111e-06 7.6652e+07 1.9770e+00 2.3924e-01 2.7148e-02 6.8151e-03 5.8831e-02 2.8631e-01
3.9212e-06 7.6455e+07 2.3359e-01 1.1665e-01 2.5567e-02 3.1521e-02 5.1315e-02 2.0323e-01
3.9313e-06 7.6258e+07 5.4027e-01 6.5808e-02 3.0597e-02 7.5204e-02 4.4173e-02 2.3817e-01
3.9414e-06 7.6063e+07 2.3209e+00 2.1916e-02 3.6647e-02 9.6907e-02 2.9942e-02 2.5765e-01
3.9515e-06 7.5868e+07 2.0306e+00 4.7436e-02 3.1855e-02 6.8376e-02 1.1932e-02 1.7481e-01
3.9616e-06 7.5674e+07 2.4306e-01 1.8300e-01 1.5512e-02 1.7828e-02 1.3985e-02 1.0445e-01
3.9717e-06 7.5482e+07 5.4821e-01 2.5521e-01 1.5443e-03 1.5799e-03 3.9312e-02 1.5949e-01
3.9818e-06 7.5290e+07 2.3748e+00 1.2991e-01 3.3297e-03 3.0077e-02 5.5504e-02 2.6240e-01
3.9919e-06 7.5100e+07 2.0868e+00 6.6650e-03 2.0064e-02 5.5720e-02 4.3142e-02 2.6677e-01
4.0020e-06 7.4910e+07 2.5298e-01 1.3404e-01 3.9036e-02 4.5513e-02 2.5591e-02 1.5917e-01
4.0121e-06 7.4721e+07 5.5659e-01 3.5837e-01 4.6669e-02 2.6952e-02 2.5912e-02 5.0167e-02
4.0222e-06 7.4534e+07 2.4313e+00 3.2952e-01 3.7426e-02 3.5772e-02 2.9582e-02 3.8837e-02
4.0324e-06 7.4347e+07 2.1456e+00 8.5165e-02 1.8657e-02 5.6105e-02 2.1936e-02 1.5233e-01
4.0425e-06 7.4161e+07 2.6340e-01 1.7630e-02 7.8940e-03 5.5392e-02 2.7498e-02 3.4804e-01
4.0526e-06 7.3976e+07 5.6543e-01 2.4002e-01 1.7221e-02 5.1065e-02 6.7765e-02 5.0816e-01
4.0627e-06 7.3792e+07 2.4906e+00 4.0437e-01 3.7028e-02 8.6644e-02 1.0627e-01 4.9638e-01
4.0728e-06 7.3609e+07 2.2073e+00 2.7810e-01 4.3696e-02 1.5077e-01 8.9611e-02 3.0392e-01
4.0829e-06 7.3427e+07 2.7433e-01 1.1729e-01 2.8163e-02 1.7741e-01 3.1848e-02 1.0536e-01
4.0930e-06 7.3245e+07 5.7477e-01 2.2891e-01 7.3338e-03 1.3470e-01 2.9122e-03 8.5526e-02
4.1031e-06 7.3065e+07 2.5528e+00 4.5966e-01 3.7044e-05 6.4691e-02 3.0791e-02 2.1862e-01
4.1132e-06 7.2885e+07 2.2721e+00 4.4189e-01 3.2475e-03 2.0152e-02 6.7004e-02 3.0278e-01
4.1233e-06 7.2707e+07 2.8582e-01 1.7682e-01 5.4593e-03 6.7449e-03 6.1989e-02 2.3128e-01
4.1334e-06 7.2529e+07 5.8463e-01 2.1626e-02 1.3495e-02 8.9961e-03 2.7864e-02 1.3399e-01
4.1435e-06 7.2352e+07 2.6182e+00 1.3509e-01 4.4370e-02 3.0516e-02 5.9408e-03 1.7920e-01
4.1536e-06 7.2176e+07 2.3401e+00 2.7396e-01 9.0867e-02 7.3715e-02 1.4590e-02 3.2518e-01
4.1637e-06 7.2001e+07 2.9790e-01 2.2282e-01 1.1740e-01 1.0830e-01 5.6413e-02 4.1049e-01
4.1738e-06 7.1827e+07 5.9506e-01 1.3184e-01 9.9722e-02 9.8820e-02 1.3545e-01 4.3882e-01
4.1839e-06 7.1653e+07 2.6870e+00 2.3006e-01 5.4177e-02 5.2745e-02 2.2632e-01 5.5703e-01
4.1940e-06 7.1480e+07 2.4116e+00 4.1278e-01 1.6675e-02 1.3353e-02 2.5891e-01 7.2168e-01
4.2042e-06 7.1309e+07 3.1062e-01 3.9450e-01 3.5850e-03 1.0561e-02 1.8875e-01 6.5917e-01
4.2143e-06 7.1138e+07 6.0610e-01 1.7606e-01 4.5371e-03 3.7061e-02 7.0151e-02 3.0765e-01
4.2244e-06 7.0967e+07 2.7594e+00 4.8229e-02 5.0810e-03 6.4133e-02 5.4618e-03 3.0103e-02
4.2345e-06 7.0798e+07 2.4868e+00 1.2581e-01 3.2146e-03 6.5723e-02 2.1264e-02 1.2461e-01
4.2446e-06 7.0629e+07 3.2401e-01 1.9755e-01 6.8071e-03 3.9392e-02 4.8581e-02 3.5277e-01
4.2547e-06 7.0462e+07 6.1777e-01 1.3307e-01 2.4400e-02 2.0427e-02 3.4944e-02 3.1284e-01
4.2648e-06 7.0295e+07 2.8357e+00 1.2077e-01 5.5969e-02 6.0819e-02 1.4192e-02 9.9089e-02
4.2749e-06 7.0129e+07 2.5661e+00 3.0801e-01 8.6025e-02 1.7074e-01 3.2137e-02 1.2781e-01
4.2850e-06 6.9963e+07 3.3814e-01 4.8609e-01 9.1735e-02 2.8801e-01 6.0711e-02 3.9913e-01
4.2951e-06 6.9799e+07 6.3013e-01 4.0390e-01 6.7343e-02 3.2859e-01 4.6269e-02 4.7649e-01
4.3052e-06 6.9635e+07 2.9162e+00 1.7442e-01 3.5367e-02 2.6788e-01 7.2763e-03 2.3914e-01
4.3153e-06 6.9472e+07 2.6496e+00 6.3963e-02 2.2283e-02 1.5785e-01 9.2376e-03 8.3314e-02
4.3254e-06 6.9309e+07 3.5304e-01 6.4117e-02 2.7045e-02 6.7775e-02 5.3136e-02 2.1211e-01
4.3355e-06 6.9148e+07 6.4324e-01 1.9889e-02 2.6855e-02 2.5214e-02 6.7904e-02 2.9529e-01
4.3456e-06 6.8987e+07 3.0011e+00 2.6083e-02 1.2227e-02 1.4041e-02 2.7825e-02 1.1651e-01
