Frequency(THz) Wavelength(um) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
3.4603e+02 8.6637e-01 4.0708e+00 2.6833e-09 7.3164e-05 6.8835e-07 1.7751e-05 9.8518e-06
3.4765e+02 8.6234e-01 4.1140e+00 2.7547e-09 7.3413e-05 7.0061e-07 1.7831e-05 9.8973e-06
3.4927e+02 8.5834e-01 4.1574e+00 2.9534e-09 7.3508e-05 7.0263e-07 1.7886e-05 9.9752e-06
3.5089e+02 8.5439e-01 4.2009e+00 3.0239e-09 7.3528e-05 7.0576e-07 1.7995e-05 1.0036e-05
3.5250e+02 8.5047e-01 4.2443e+00 2.9536e-09 7.3690e-05 7.1959e-07 1.8134e-05 1.0062e-05
3.5412e+02 8.4659e-01 4.2879e+00 3.0037e-09 7.3937e-05 7.3358e-07 1.8222e-05 1.0102e-05
3.5574e+02 8.4274e-01 4.3315e+00 3.2122e-09 7.4042e-05 7.3693e-07 1.8275e-05 1.0178e-05
3.5735e+02 8.3892e-01 4.3751e+00 3.3144e-09 7.4041e-05 7.3928e-07 1.8377e-05 1.0244e-05
3.5897e+02 8.3515e-01 4.4188e+00 3.2459e-09 7.4165e-05 7.5254e-07 1.8518e-05 1.0272e-05
3.6059e+02 8.3140e-01 4.4624e+00 3.2727e-09 7.4404e-05 7.6814e-07 1.8615e-05 1.0307e-05
3.6220e+02 8.2769e-01 4.5061e+00 3.4862e-09 7.4520e-05 7.7312e-07 1.8667e-05 1.0380e-05
3.6382e+02 8.2401e-01 4.5498e+00 3.6220e-09 7.4503e-05 7.7490e-07 1.8759e-05 1.0450e-05
3.6544e+02 8.2036e-01 4.5935e+00 3.5610e-09 7.4588e-05 7.8736e-07 1.8902e-05 1.0481e-05
3.6706e+02 8.1675e-01 4.6372e+00 3.5634e-09 7.4811e-05 8.0439e-07 1.9007e-05 1.0511e-05
3.6867e+02 8.1317e-01 4.6809e+00 3.7763e-09 7.4940e-05 8.1125e-07 1.9059e-05 1.0580e-05
3.7029e+02 8.0962e-01 4.7245e+00 3.9466e-09 7.4911e-05 8.1271e-07 1.9143e-05 1.0654e-05
3.7191e+02 8.0610e-01 4.7681e+00 3.8992e-09 7.4955e-05 8.2420e-07 1.9285e-05 1.0688e-05
3.7352e+02 8.0261e-01 4.8117e+00 3.8772e-09 7.5159e-05 8.4241e-07 1.9399e-05 1.0714e-05
3.7514e+02 7.9915e-01 4.8552e+00 4.0836e-09 7.5298e-05 8.5138e-07 1.9453e-05 1.0778e-05
3.7676e+02 7.9572e-01 4.8987e+00 4.2882e-09 7.5262e-05 8.5284e-07 1.9528e-05 1.0855e-05
3.7837e+02 7.9232e-01 4.9421e+00 4.2607e-09 7.5266e-05 8.6320e-07 1.9667e-05 1.0892e-05
3.7999e+02 7.8895e-01 4.9854e+00 4.2155e-09 7.5443e-05 8.8233e-07 1.9790e-05 1.0915e-05
3.8161e+02 7.8560e-01 5.0286e+00 4.4092e-09 7.5591e-05 8.9358e-07 1.9847e-05 1.0974e-05
3.8322e+02 7.8229e-01 5.0718e+00 4.6465e-09 7.5554e-05 8.9538e-07 1.9914e-05 1.1052e-05
3.8484e+02 7.7900e-01 5.1148e+00 4.6454e-09 7.5519e-05 9.0453e-07 2.0048e-05 1.1095e-05
3.8646e+02 7.7574e-01 5.1578e+00 4.5795e-09 7.5664e-05 9.2428e-07 2.0179e-05 1.1114e-05
3.8808e+02 7.7251e-01 5.2006e+00 4.7545e-09 7.5818e-05 9.3791e-07 2.0241e-05 1.1167e-05
3.8969e+02 7.6930e-01 5.2433e+00 5.0216e-09 7.5783e-05 9.4044e-07 2.0300e-05 1.1246e-05
3.9131e+02 7.6613e-01 5.2859e+00 5.0531e-09 7.5712e-05 9.4837e-07 2.0427e-05 1.1293e-05
3.9293e+02 7.6297e-01 5.3283e+00 4.9703e-09 7.5821e-05 9.6839e-07 2.0565e-05 1.1311e-05
3.9454e+02 7.5985e-01 5.3706e+00 5.1209e-09 7.5976e-05 9.8445e-07 2.0634e-05 1.1358e-05
3.9616e+02 7.5674e-01 5.4127e+00 5.4137e-09 7.5947e-05 9.8812e-07 2.0686e-05 1.1436e-05
3.9778e+02 7.5367e-01 5.4546e+00 5.4835e-09 7.5844e-05 9.9487e-07 2.0806e-05 1.1488e-05
3.9939e+02 7.5062e-01 5.4964e+00 5.3889e-09 7.5911e-05 1.0148e-06 2.0949e-05 1.1505e-05
4.0101e+02 7.4759e-01 5.5380e+00 5.5100e-09 7.6063e-05 1.0333e-06 2.1025e-05 1.1545e-05
4.0263e+02 7.4459e-01 5.5793e+00 5.8229e-09 7.6043e-05 1.0385e-06 2.1072e-05 1.1622e-05
4.0425e+02 7.4161e-01 5.6205e+00 5.9358e-09 7.5913e-05 1.0442e-06 2.1182e-05 1.1679e-05
4.0586e+02 7.3866e-01 5.6615e+00 5.8358e-09 7.5936e-05 1.0638e-06 2.1329e-05 1.1696e-05
4.0748e+02 7.3572e-01 5.7022e+00 5.9234e-09 7.6078e-05 1.0846e-06 2.1415e-05 1.1729e-05
4.0910e+02 7.3282e-01 5.7427e+00 6.2497e-09 7.6070e-05 1.0917e-06 2.1457e-05 1.1803e-05
4.1071e+02 7.2993e-01 5.7830e+00 6.4094e-09 7.5917e-05 1.0966e-06 2.1557e-05 1.1865e-05
4.1233e+02 7.2707e-01 5.8230e+00 6.3115e-09 7.5894e-05 1.1154e-06 2.1706e-05 1.1883e-05
4.1395e+02 7.2423e-01 5.8628e+00 6.3625e-09 7.6021e-05 1.1383e-06 2.1801e-05 1.1909e-05
4.1556e+02 7.2141e-01 5.9023e+00 6.6944e-09 7.6024e-05 1.1478e-06 2.1841e-05 1.1979e-05
4.1718e+02 7.1861e-01 5.9415e+00 6.9036e-09 7.5855e-05 1.1522e-06 2.1930e-05 1.2045e-05
4.1880e+02 7.1584e-01 5.9804e+00 6.8160e-09 7.5784e-05 1.1700e-06 2.2079e-05 1.2066e-05
4.2042e+02 7.1309e-01 6.0191e+00 6.8288e-09 7.5890e-05 1.1948e-06 2.2185e-05 1.2085e-05
4.2203e+02 7.1035e-01 6.0574e+00 7.1580e-09 7.5905e-05 1.2069e-06 2.2224e-05 1.2150e-05
4.2365e+02 7.0764e-01 6.0954e+00 7.4173e-09 7.5726e-05 1.2111e-06 2.2301e-05 1.2219e-05
4.2527e+02 7.0495e-01 6.1331e+00 7.3490e-09 7.5608e-05 1.2277e-06 2.2449e-05 1.2243e-05
4.2688e+02 7.0228e-01 6.1705e+00 7.3239e-09 7.5685e-05 1.2540e-06 2.2564e-05 1.2257e-05
4.2850e+02 6.9963e-01 6.2075e+00 7.6411e-09 7.5712e-05 1.2691e-06 2.2605e-05 1.2316e-05
4.3012e+02 6.9700e-01 6.2442e+00 7.9498e-09 7.5528e-05 1.2735e-06 2.2671e-05 1.2387e-05
4.3173e+02 6.9439e-01 6.2806e+00 7.9100e-09 7.5365e-05 1.2887e-06 2.2814e-05 1.2415e-05
4.3335e+02 6.9180e-01 6.3166e+00 7.8487e-09 7.5408e-05 1.3163e-06 2.2939e-05 1.2425e-05
4.3497e+02 6.8923e-01 6.3522e+00 8.1449e-09 7.5442e-05 1.3345e-06 2.2983e-05 1.2476e-05
4.3659e+02 6.8668e-01 6.3874e+00 8.5001e-09 7.5259e-05 1.3397e-06 2.3038e-05 1.2549e-05
4.3820e+02 6.8414e-01 6.4222e+00 8.4980e-09 7.5054e-05 1.3534e-06 2.3175e-05 1.2582e-05
4.3982e+02 6.8163e-01 6.4567e+00 8.4044e-09 7.5057e-05 1.3817e-06 2.3309e-05 1.2587e-05
4.4144e+02 6.7913e-01 6.4907e+00 8.6705e-09 7.5095e-05 1.4032e-06 2.3359e-05 1.2630e-05
4.4305e+02 6.7665e-01 6.5243e+00 9.0676e-09 7.4919e-05 1.4097e-06 2.3404e-05 1.2704e-05
4.4467e+02 6.7419e-01 6.5575e+00 9.1119e-09 7.4676e-05 1.4220e-06 2.3532e-05 1.2741e-05
4.4629e+02 6.7175e-01 6.5903e+00 8.9916e-09 7.4635e-05 1.4506e-06 2.3674e-05 1.2744e-05
4.4790e+02 6.6932e-01 6.6226e+00 9.2193e-09 7.4672e-05 1.4754e-06 2.3732e-05 1.2779e-05
4.4952e+02 6.6692e-01 6.6545e+00 9.6515e-09 7.4506e-05 1.4837e-06 2.3768e-05 1.2851e-05
4.5114e+02 6.6452e-01 6.6859e+00 9.7501e-09 7.4231e-05 1.4946e-06 2.3886e-05 1.2894e-05
4.5276e+02 6.6215e-01 6.7169e+00 9.6106e-09 7.4142e-05 1.5231e-06 2.4034e-05 1.2896e-05
4.5437e+02 6.5980e-01 6.7474e+00 9.7926e-09 7.4173e-05 1.5512e-06 2.4101e-05 1.2922e-05
4.5599e+02 6.5746e-01 6.7774e+00 1.0251e-08 7.4020e-05 1.5619e-06 2.4130e-05 1.2991e-05
4.5761e+02 6.5513e-01 6.8070e+00 1.0411e-08 7.3719e-05 1.5717e-06 2.4236e-05 1.3039e-05
4.5922e+02 6.5283e-01 6.8360e+00 1.0262e-08 7.3580e-05 1.5996e-06 2.4388e-05 1.3041e-05
4.6084e+02 6.5053e-01 6.8646e+00 1.0392e-08 7.3598e-05 1.6308e-06 2.4466e-05 1.3059e-05
4.6246e+02 6.4826e-01 6.8926e+00 1.0867e-08 7.3460e-05 1.6444e-06 2.4490e-05 1.3124e-05
4.6407e+02 6.4600e-01 6.9201e+00 1.1092e-08 7.3140e-05 1.6534e-06 2.4583e-05 1.3177e-05
4.6569e+02 6.4376e-01 6.9471e+00 1.0944e-08 7.2950e-05 1.6804e-06 2.4738e-05 1.3179e-05
4.6731e+02 6.4153e-01 6.9736e+00 1.1018e-08 7.2948e-05 1.7145e-06 2.4827e-05 1.3189e-05
4.6892e+02 6.3932e-01 6.9996e+00 1.1498e-08 7.2827e-05 1.7314e-06 2.4848e-05 1.3249e-05
4.7054e+02 6.3712e-01 7.0250e+00 1.1793e-08 7.2495e-05 1.7401e-06 2.4927e-05 1.3306e-05
4.7216e+02 6.3494e-01 7.0498e+00 1.1657e-08 7.2253e-05 1.7658e-06 2.5082e-05 1.3311e-05
4.7378e+02 6.3277e-01 7.0742e+00 1.1673e-08 7.2225e-05 1.8023e-06 2.5183e-05 1.3313e-05
4.7539e+02 6.3062e-01 7.0979e+00 1.2146e-08 7.2120e-05 1.8232e-06 2.5204e-05 1.3366e-05
4.7701e+02 6.2848e-01 7.1211e+00 1.2509e-08 7.1783e-05 1.8320e-06 2.5269e-05 1.3427e-05
4.7863e+02 6.2636e-01 7.1437e+00 1.2399e-08 7.1492e-05 1.8561e-06 2.5421e-05 1.3435e-05
4.8024e+02 6.2425e-01 7.1657e+00 1.2357e-08 7.1431e-05 1.8947e-06 2.5535e-05 1.3431e-05
4.8186e+02 6.2216e-01 7.1872e+00 1.2809e-08 7.1339e-05 1.9198e-06 2.5558e-05 1.3476e-05
4.8348e+02 6.2007e-01 7.2080e+00 1.3240e-08 7.1004e-05 1.9294e-06 2.5610e-05 1.3539e-05
4.8509e+02 6.1801e-01 7.2283e+00 1.3168e-08 7.0668e-05 1.9518e-06 2.5756e-05 1.3552e-05
4.8671e+02 6.1595e-01 7.2480e+00 1.3071e-08 7.0569e-05 1.9919e-06 2.5882e-05 1.3542e-05
4.8833e+02 6.1392e-01 7.2670e+00 1.3489e-08 7.0487e-05 2.0214e-06 2.5910e-05 1.3579e-05
4.8995e+02 6.1189e-01 7.2855e+00 1.3984e-08 7.0160e-05 2.0326e-06 2.5949e-05 1.3642e-05
4.9156e+02 6.0988e-01 7.3033e+00 1.3962e-08 6.9783e-05 2.0532e-06 2.6088e-05 1.3660e-05
4.9318e+02 6.0788e-01 7.3205e+00 1.3816e-08 6.9640e-05 2.0943e-06 2.6225e-05 1.3646e-05
4.9480e+02 6.0589e-01 7.3371e+00 1.4187e-08 6.9564e-05 2.1285e-06 2.6261e-05 1.3673e-05
4.9641e+02 6.0392e-01 7.3531e+00 1.4738e-08 6.9251e-05 2.1418e-06 2.6287e-05 1.3736e-05
4.9803e+02 6.0196e-01 7.3684e+00 1.4779e-08 6.8839e-05 2.1608e-06 2.6416e-05 1.3760e-05
4.9965e+02 6.0001e-01 7.3831e+00 1.4591e-08 6.8648e-05 2.2023e-06 2.6564e-05 1.3743e-05
5.0126e+02 5.9807e-01 7.3972e+00 1.4904e-08 6.8572e-05 2.2411e-06 2.6609e-05 1.3761e-05
5.0288e+02 5.9615e-01 7.4106e+00 1.5500e-08 6.8277e-05 2.2575e-06 2.6626e-05 1.3822e-05
5.0450e+02 5.9424e-01 7.4234e+00 1.5615e-08 6.7838e-05 2.2751e-06 2.6743e-05 1.3851e-05
5.0612e+02 5.9234e-01 7.4355e+00 1.5396e-08 6.7596e-05 2.3164e-06 2.6898e-05 1.3833e-05
5.0773e+02 5.9045e-01 7.4469e+00 1.5640e-08 6.7513e-05 2.3597e-06 2.6956e-05 1.3841e-05
5.0935e+02 5.8858e-01 7.4578e+00 1.6270e-08 6.7240e-05 2.3799e-06 2.6965e-05 1.3899e-05
5.1097e+02 5.8672e-01 7.4679e+00 1.6467e-08 6.6781e-05 2.3964e-06 2.7068e-05 1.3934e-05
5.1258e+02 5.8487e-01 7.4774e+00 1.6230e-08 6.6487e-05 2.4370e-06 2.7230e-05 1.3915e-05
5.1420e+02 5.8303e-01 7.4862e+00 1.6397e-08 6.6390e-05 2.4846e-06 2.7302e-05 1.3914e-05
5.1582e+02 5.8120e-01 7.4943e+00 1.7046e-08 6.6140e-05 2.5093e-06 2.7306e-05 1.3967e-05
5.1743e+02 5.7938e-01 7.5018e+00 1.7331e-08 6.5669e-05 2.5253e-06 2.7394e-05 1.4007e-05
5.1905e+02 5.7758e-01 7.5086e+00 1.7092e-08 6.5323e-05 2.5647e-06 2.7559e-05 1.3990e-05
5.2067e+02 5.7578e-01 7.5147e+00 1.7175e-08 6.5206e-05 2.6162e-06 2.7647e-05 1.3980e-05
5.2229e+02 5.7400e-01 7.5202e+00 1.7827e-08 6.4979e-05 2.6461e-06 2.7649e-05 1.4026e-05
5.2390e+02 5.7223e-01 7.5250e+00 1.8205e-08 6.4505e-05 2.6623e-06 2.7721e-05 1.4071e-05
5.2552e+02 5.7047e-01 7.5291e+00 1.7978e-08 6.4109e-05 2.7001e-06 2.7887e-05 1.4057e-05
5.2714e+02 5.6872e-01 7.5325e+00 1.7975e-08 6.3965e-05 2.7551e-06 2.7992e-05 1.4038e-05
5.2875e+02 5.6698e-01 7.5352e+00 1.8612e-08 6.3760e-05 2.7908e-06 2.7995e-05 1.4077e-05
5.3037e+02 5.6525e-01 7.5373e+00 1.9083e-08 6.3290e-05 2.8080e-06 2.8051e-05 1.4126e-05
5.3199e+02 5.6353e-01 7.5387e+00 1.8888e-08 6.2848e-05 2.8440e-06 2.8215e-05 1.4117e-05
5.3360e+02 5.6183e-01 7.5394e+00 1.8799e-08 6.2669e-05 2.9017e-06 2.8337e-05 1.4091e-05
5.3522e+02 5.6013e-01 7.5394e+00 1.9402e-08 6.2483e-05 2.9437e-06 2.8345e-05 1.4121e-05
5.3684e+02 5.5844e-01 7.5387e+00 1.9963e-08 6.2025e-05 2.9630e-06 2.8386e-05 1.4172e-05
5.3846e+02 5.5676e-01 7.5374e+00 1.9816e-08 6.1541e-05 2.9970e-06 2.8545e-05 1.4168e-05
5.4007e+02 5.5510e-01 7.5353e+00 1.9645e-08 6.1323e-05 3.0568e-06 2.8684e-05 1.4136e-05
5.4169e+02 5.5344e-01 7.5326e+00 2.0196e-08 6.1152e-05 3.1055e-06 2.8701e-05 1.4157e-05
5.4331e+02 5.5179e-01 7.5292e+00 2.0840e-08 6.0713e-05 3.1278e-06 2.8727e-05 1.4209e-05
5.4492e+02 5.5016e-01 7.5251e+00 2.0759e-08 6.0194e-05 3.1599e-06 2.8878e-05 1.4211e-05
5.4654e+02 5.4853e-01 7.5204e+00 2.0514e-08 5.9931e-05 3.2212e-06 2.9033e-05 1.4175e-05
5.4816e+02 5.4691e-01 7.5150e+00 2.0995e-08 5.9769e-05 3.2767e-06 2.9062e-05 1.4185e-05
5.4977e+02 5.4530e-01 7.5089e+00 2.1712e-08 5.9354e-05 3.3031e-06 2.9076e-05 1.4237e-05
5.5139e+02 5.4370e-01 7.5021e+00 2.1712e-08 5.8807e-05 3.3336e-06 2.9217e-05 1.4247e-05
5.5301e+02 5.4211e-01 7.4946e+00 2.1405e-08 5.8496e-05 3.3956e-06 2.9386e-05 1.4208e-05
5.5462e+02 5.4053e-01 7.4865e+00 2.1799e-08 5.8337e-05 3.4580e-06 2.9431e-05 1.4207e-05
5.5624e+02 5.3896e-01 7.4778e+00 2.2575e-08 5.7951e-05 3.4897e-06 2.9436e-05 1.4258e-05
5.5786e+02 5.3740e-01 7.4683e+00 2.2671e-08 5.7385e-05 3.5192e-06 2.9564e-05 1.4274e-05
5.5948e+02 5.3585e-01 7.4582e+00 2.2316e-08 5.7023e-05 3.5811e-06 2.9745e-05 1.4235e-05
5.6109e+02 5.3430e-01 7.4474e+00 2.2609e-08 5.6860e-05 3.6502e-06 2.9809e-05 1.4223e-05
5.6271e+02 5.3277e-01 7.4360e+00 2.3426e-08 5.6505e-05 3.6884e-06 2.9807e-05 1.4270e-05
5.6433e+02 5.3124e-01 7.4239e+00 2.3631e-08 5.5928e-05 3.7175e-06 2.9921e-05 1.4293e-05
5.6594e+02 5.2972e-01 7.4112e+00 2.3245e-08 5.5517e-05 3.7788e-06 3.0113e-05 1.4255e-05
5.6756e+02 5.2821e-01 7.3978e+00 2.3426e-08 5.5341e-05 3.8543e-06 3.0198e-05 1.4233e-05
5.6918e+02 5.2671e-01 7.3838e+00 2.4264e-08 5.5019e-05 3.9000e-06 3.0194e-05 1.4274e-05
5.7079e+02 5.2522e-01 7.3691e+00 2.4585e-08 5.4441e-05 3.9298e-06 3.0291e-05 1.4304e-05
5.7241e+02 5.2374e-01 7.3538e+00 2.4188e-08 5.3980e-05 3.9900e-06 3.0491e-05 1.4269e-05
5.7403e+02 5.2226e-01 7.3379e+00 2.4250e-08 5.3785e-05 4.0714e-06 3.0600e-05 1.4238e-05
5.7565e+02 5.2079e-01 7.3213e+00 2.5086e-08 5.3495e-05 4.1257e-06 3.0597e-05 1.4272e-05
5.7726e+02 5.1933e-01 7.3041e+00 2.5528e-08 5.2924e-05 4.1574e-06 3.0679e-05 1.4308e-05
5.7888e+02 5.1788e-01 7.2864e+00 2.5143e-08 5.2417e-05 4.2161e-06 3.0883e-05 1.4278e-05
5.8050e+02 5.1644e-01 7.2679e+00 2.5080e-08 5.2196e-05 4.3027e-06 3.1017e-05 1.4238e-05
5.8211e+02 5.1501e-01 7.2489e+00 2.5891e-08 5.1934e-05 4.3665e-06 3.1021e-05 1.4264e-05
5.8373e+02 5.1358e-01 7.2293e+00 2.6454e-08 5.1379e-05 4.4015e-06 3.1087e-05 1.4305e-05
5.8535e+02 5.1216e-01 7.2091e+00 2.6104e-08 5.0831e-05 4.4587e-06 3.1292e-05 1.4281e-05
5.8696e+02 5.1075e-01 7.1883e+00 2.5918e-08 5.0577e-05 4.5498e-06 3.1452e-05 1.4234e-05
5.8858e+02 5.0935e-01 7.1668e+00 2.6678e-08 5.0341e-05 4.6240e-06 3.1468e-05 1.4251e-05
5.9020e+02 5.0795e-01 7.1449e+00 2.7358e-08 4.9809e-05 4.6639e-06 3.1519e-05 1.4295e-05
5.9182e+02 5.0656e-01 7.1223e+00 2.7066e-08 4.9226e-05 4.7197e-06 3.1723e-05 1.4278e-05
5.9343e+02 5.0518e-01 7.0992e+00 2.6762e-08 4.8933e-05 4.8145e-06 3.1909e-05 1.4226e-05
5.9505e+02 5.0381e-01 7.0755e+00 2.7446e-08 4.8717e-05 4.8995e-06 3.1943e-05 1.4232e-05
5.9667e+02 5.0245e-01 7.0512e+00 2.8233e-08 4.8215e-05 4.9461e-06 3.1981e-05 1.4278e-05
5.9828e+02 5.0109e-01 7.0264e+00 2.8023e-08 4.7605e-05 5.0010e-06 3.2180e-05 1.4270e-05
5.9990e+02 4.9974e-01 7.0010e+00 2.7611e-08 4.7268e-05 5.0988e-06 3.2393e-05 1.4215e-05
6.0152e+02 4.9839e-01 6.9752e+00 2.8194e-08 4.7066e-05 5.1951e-06 3.2448e-05 1.4210e-05
6.0313e+02 4.9706e-01 6.9487e+00 2.9075e-08 4.6599e-05 5.2502e-06 3.2478e-05 1.4256e-05
6.0475e+02 4.9573e-01 6.9218e+00 2.8968e-08 4.5969e-05 5.3052e-06 3.2668e-05 1.4257e-05
6.0637e+02 4.9441e-01 6.8943e+00 2.8463e-08 4.5587e-05 5.4051e-06 3.2906e-05 1.4200e-05
6.0799e+02 4.9309e-01 6.8663e+00 2.8923e-08 4.5391e-05 5.5130e-06 3.2989e-05 1.4184e-05
6.0960e+02 4.9178e-01 6.8378e+00 2.9878e-08 4.4963e-05 5.5786e-06 3.3014e-05 1.4229e-05
6.1122e+02 4.9048e-01 6.8089e+00 2.9894e-08 4.4323e-05 5.6348e-06 3.3195e-05 1.4239e-05
6.1284e+02 4.8919e-01 6.7794e+00 2.9314e-08 4.3893e-05 5.7363e-06 3.3456e-05 1.4184e-05
6.1445e+02 4.8790e-01 6.7494e+00 2.9632e-08 4.3695e-05 5.8556e-06 3.3572e-05 1.4157e-05
6.1607e+02 4.8662e-01 6.7190e+00 3.0638e-08 4.3308e-05 5.9338e-06 3.3597e-05 1.4198e-05
6.1769e+02 4.8535e-01 6.6881e+00 3.0791e-08 4.2667e-05 5.9929e-06 3.3767e-05 1.4217e-05
6.1930e+02 4.8408e-01 6.6567e+00 3.0160e-08 4.2190e-05 6.0956e-06 3.4050e-05 1.4165e-05
6.2092e+02 4.8282e-01 6.6249e+00 3.0321e-08 4.1983e-05 6.2262e-06 3.4203e-05 1.4128e-05
6.2254e+02 4.8156e-01 6.5927e+00 3.1351e-08 4.1637e-05 6.3191e-06 3.4234e-05 1.4163e-05
6.2416e+02 4.8032e-01 6.5600e+00 3.1652e-08 4.1004e-05 6.3831e-06 3.4392e-05 1.4192e-05
6.2577e+02 4.7908e-01 6.5269e+00 3.0996e-08 4.0482e-05 6.4868e-06 3.4694e-05 1.4145e-05
6.2739e+02 4.7784e-01 6.4933e+00 3.0989e-08 4.0258e-05 6.6285e-06 3.4889e-05 1.4098e-05
6.2901e+02 4.7661e-01 6.4594e+00 3.2012e-08 3.9950e-05 6.7380e-06 3.4934e-05 1.4127e-05
6.3062e+02 4.7539e-01 6.4250e+00 3.2467e-08 3.9335e-05 6.8094e-06 3.5081e-05 1.4163e-05
6.3224e+02 4.7417e-01 6.3903e+00 3.1816e-08 3.8773e-05 6.9145e-06 3.5399e-05 1.4123e-05
6.3386e+02 4.7297e-01 6.3552e+00 3.1635e-08 3.8524e-05 7.0669e-06 3.5639e-05 1.4069e-05
6.3547e+02 4.7176e-01 6.3196e+00 3.2619e-08 3.8252e-05 7.1949e-06 3.5707e-05 1.4089e-05
6.3709e+02 4.7056e-01 6.2838e+00 3.3228e-08 3.7663e-05 7.2768e-06 3.5845e-05 1.4132e-05
6.3871e+02 4.6937e-01 6.2475e+00 3.2611e-08 3.7065e-05 7.3841e-06 3.6176e-05 1.4101e-05
6.4033e+02 4.6819e-01 6.2109e+00 3.2255e-08 3.6785e-05 7.5468e-06 3.6465e-05 1.4040e-05
6.4194e+02 4.6701e-01 6.1740e+00 3.3167e-08 3.6544e-05 7.6951e-06 3.6563e-05 1.4051e-05
6.4356e+02 4.6584e-01 6.1367e+00 3.3925e-08 3.5988e-05 7.7909e-06 3.6696e-05 1.4098e-05
6.4518e+02 4.6467e-01 6.0991e+00 3.3372e-08 3.5362e-05 7.9018e-06 3.7039e-05 1.4079e-05
6.4679e+02 4.6351e-01 6.0612e+00 3.2848e-08 3.5046e-05 8.0745e-06 3.7379e-05 1.4014e-05
6.4841e+02 4.6235e-01 6.0230e+00 3.3655e-08 3.4829e-05 8.2451e-06 3.7518e-05 1.4013e-05
6.5003e+02 4.6120e-01 5.9845e+00 3.4548e-08 3.4312e-05 8.3586e-06 3.7652e-05 1.4065e-05
6.5164e+02 4.6006e-01 5.9456e+00 3.4089e-08 3.3666e-05 8.4752e-06 3.8004e-05 1.4057e-05
6.5326e+02 4.5892e-01 5.9065e+00 3.3409e-08 3.3310e-05 8.6580e-06 3.8398e-05 1.3990e-05
6.5488e+02 4.5778e-01 5.8672e+00 3.4078e-08 3.3112e-05 8.8524e-06 3.8588e-05 1.3978e-05
6.5649e+02 4.5666e-01 5.8275e+00 3.5088e-08 3.2638e-05 8.9880e-06 3.8729e-05 1.4031e-05
6.5811e+02 4.5553e-01 5.7877e+00 3.4750e-08 3.1980e-05 9.1134e-06 3.9090e-05 1.4035e-05
6.5973e+02 4.5442e-01 5.7475e+00 3.3932e-08 3.1583e-05 9.3066e-06 3.9540e-05 1.3970e-05
6.6135e+02 4.5331e-01 5.7071e+00 3.4435e-08 3.1395e-05 9.5267e-06 3.9792e-05 1.3946e-05
6.6296e+02 4.5220e-01 5.6665e+00 3.5537e-08 3.0967e-05 9.6892e-06 3.9951e-05 1.3998e-05
6.6458e+02 4.5110e-01 5.6257e+00 3.5342e-08 3.0308e-05 9.8273e-06 4.0321e-05 1.4015e-05
6.6620e+02 4.5001e-01 5.5847e+00 3.4410e-08 2.9869e-05 1.0032e-05 4.0829e-05 1.3954e-05
6.6781e+02 4.4892e-01 5.5435e+00 3.4720e-08 2.9684e-05 1.0280e-05 4.1156e-05 1.3918e-05
6.6943e+02 4.4783e-01 5.5020e+00 3.5885e-08 2.9304e-05 1.0475e-05 4.1344e-05 1.3966e-05
6.7105e+02 4.4675e-01 5.4604e+00 3.5852e-08 2.8653e-05 1.0631e-05 4.1727e-05 1.3997e-05
6.7266e+02 4.4568e-01 5.4186e+00 3.4833e-08 2.8175e-05 1.0849e-05 4.2296e-05 1.3941e-05
6.7428e+02 4.4461e-01 5.3767e+00 3.4932e-08 2.7987e-05 1.1126e-05 4.2709e-05 1.3896e-05
6.7590e+02 4.4355e-01 5.3346e+00 3.6124e-08 2.7654e-05 1.1359e-05 4.2943e-05 1.3938e-05
6.7752e+02 4.4249e-01 5.2923e+00 3.6267e-08 2.7020e-05 1.1540e-05 4.3344e-05 1.3980e-05
6.7913e+02 4.4143e-01 5.2499e+00 3.5192e-08 2.6507e-05 1.1775e-05 4.3976e-05 1.3934e-05
6.8075e+02 4.4039e-01 5.2074e+00 3.5064e-08 2.6310e-05 1.2085e-05 4.4491e-05 1.3879e-05
6.8237e+02 4.3934e-01 5.1647e+00 3.6247e-08 2.6024e-05 1.2363e-05 4.4789e-05 1.3913e-05
6.8398e+02 4.3830e-01 5.1220e+00 3.6572e-08 2.5417e-05 1.2576e-05 4.5216e-05 1.3966e-05
6.8560e+02 4.3727e-01 5.0791e+00 3.5475e-08 2.4875e-05 1.2832e-05 4.5917e-05 1.3931e-05
6.8722e+02 4.3624e-01 5.0361e+00 3.5113e-08 2.4665e-05 1.3178e-05 4.6550e-05 1.3869e-05
6.8883e+02 4.3522e-01 4.9931e+00 3.6248e-08 2.4425e-05 1.3509e-05 4.6934e-05 1.3893e-05
6.9045e+02 4.3420e-01 4.9499e+00 3.6755e-08 2.3854e-05 1.3765e-05 4.7402e-05 1.3955e-05
6.9207e+02 4.3318e-01 4.9067e+00 3.5671e-08 2.3291e-05 1.4050e-05 4.8178e-05 1.3933e-05
6.9369e+02 4.3217e-01 4.8635e+00 3.5076e-08 2.3067e-05 1.4437e-05 4.8947e-05 1.3865e-05
6.9530e+02 4.3117e-01 4.8202e+00 3.6126e-08 2.2872e-05 1.4830e-05 4.9445e-05 1.3877e-05
